source,target,type,weight
AT1G13860,GO:0005737,located_in,
AT1G13860,Trait_Straight125,associated_with_trait,
AT5G23430,GO:0007019,annotated_with,
AT5G23430,GO:0043622,annotated_with,
AT5G23430,GO:0051013,annotated_with,
AT5G23430,GO:0051510,annotated_with,
AT5G23430,GO:0008352,located_in,
AT5G23430,GO:0015630,located_in,
AT5G23430,GO:0080008,located_in,
AT3G09770,GO:0009737,annotated_with,
AT3G09770,GO:0016567,annotated_with,
AT3G09770,GO:0080144,annotated_with,
AT3G09770,GO:0090333,annotated_with,
AT3G09770,GO:0005634,located_in,
AT3G09770,GO:0005886,located_in,
AT3G15518,GO:0005739,located_in,
AT2G31160,GO:0009299,annotated_with,
AT2G31160,GO:0009416,annotated_with,
AT2G31160,GO:0010199,annotated_with,
AT2G31160,GO:0010492,annotated_with,
AT2G31160,GO:0048441,annotated_with,
AT2G31160,GO:0090698,annotated_with,
AT2G31160,GO:0005634,located_in,
AT5G26710,GO:0006424,annotated_with,
AT5G26710,ath00860,participates_in,
AT5G26710,ath00970,participates_in,
AT5G26710,ath01100,participates_in,
AT5G26710,ath01110,participates_in,
AT5G26710,ath01240,participates_in,
AT5G26710,GO:0005829,located_in,
AT5G26710,GO:0009507,located_in,
AT5G26710,GO:0009536,located_in,
AT3G28210,GO:0009737,annotated_with,
AT3G28210,GO:0005634,located_in,
AT3G28210,GO:0005737,located_in,
AT1G20490,ath00592,participates_in,
AT1G20490,ath01100,participates_in,
AT1G20490,ath01110,participates_in,
AT1G20490,GO:0005777,located_in,
AT1G20490,GO:0009507,located_in,
AT2G04030,SF_response_upregulated,has_response,0.367592949691766
AT2G04030,GO:0006457,annotated_with,
AT2G04030,GO:0009408,annotated_with,
AT2G04030,GO:0009414,annotated_with,
AT2G04030,GO:0009651,annotated_with,
AT2G04030,GO:0009704,annotated_with,
AT2G04030,GO:0009793,annotated_with,
AT2G04030,GO:0034605,annotated_with,
AT2G04030,GO:0045037,annotated_with,
AT2G04030,GO:0050821,annotated_with,
AT2G04030,ath04141,participates_in,
AT2G04030,ath04626,participates_in,
AT2G04030,GO:0000325,located_in,
AT2G04030,GO:0005739,located_in,
AT2G04030,GO:0005829,located_in,
AT2G04030,GO:0005886,located_in,
AT2G04030,GO:0009507,located_in,
AT2G04030,GO:0009536,located_in,
AT2G04030,GO:0009570,located_in,
AT2G04030,GO:0009941,located_in,
AT2G04030,GO:0032991,located_in,
AT2G04030,GO:0048471,located_in,
AT4G21390,GO:0006955,annotated_with,
AT4G21390,GO:0007165,annotated_with,
AT4G21390,GO:0048544,annotated_with,
AT4G21390,GO:0005576,located_in,
AT4G21390,GO:0005886,located_in,
AT1G66680,GO:0008150,annotated_with,
AT1G66680,GO:0005737,located_in,
AT1G66680,GO:0005739,located_in,
AT1G17220,GO:0006413,annotated_with,
AT1G17220,GO:0005634,located_in,
AT1G17220,GO:0005737,located_in,
AT1G17220,GO:0009507,located_in,
AT1G17220,GO:0009570,located_in,
AT1G17220,GO:0009941,located_in,
AT1G03610,GO:0071456,annotated_with,
AT1G03610,GO:0005634,located_in,
AT1G71270,GO:0006896,annotated_with,
AT1G71270,GO:0009860,annotated_with,
AT1G71270,GO:0019953,annotated_with,
AT1G71270,GO:0032456,annotated_with,
AT1G71270,GO:0042147,annotated_with,
AT1G71270,GO:0000139,located_in,
AT1G71270,GO:0000938,located_in,
AT1G71270,GO:0005794,located_in,
AT1G71270,GO:0012505,located_in,
AT3G21260,GO:0035627,annotated_with,
AT3G21260,GO:0120009,annotated_with,
AT3G21260,GO:0005737,located_in,
AT3G21260,GO:0005829,located_in,
AT3G21260,Trait_clim_tmin3,associated_with_trait,
AT5G64830,GO:0005634,located_in,
AT5G64830,GO:0005737,located_in,
AT4G36960,ath03015,participates_in,
AT4G36960,GO:0005575,located_in,
AT2G33110,GO:0016192,annotated_with,
AT2G33110,ath04130,participates_in,
AT2G33110,ath04142,participates_in,
AT2G33110,ath04145,participates_in,
AT2G33110,GO:0005783,located_in,
AT1G31190,GO:0006020,annotated_with,
AT1G31190,GO:0006021,annotated_with,
AT1G31190,GO:0007165,annotated_with,
AT1G31190,GO:0046854,annotated_with,
AT1G31190,ath00562,participates_in,
AT1G31190,ath01100,participates_in,
AT1G31190,ath01110,participates_in,
AT1G31190,ath04070,participates_in,
AT1G31190,GO:0009507,located_in,
AT1G31190,GO:0009570,located_in,
AT1G02020,GO:0005634,located_in,
AT1G02020,GO:0005739,located_in,
AT1G02020,GO:0009507,located_in,
AT5G38710,SF_response_downregulated,has_response,0.471909226468232
AT5G38710,GO:0006970,annotated_with,
AT5G38710,GO:0009414,annotated_with,
AT5G38710,GO:0010133,annotated_with,
AT5G38710,ath00330,participates_in,
AT5G38710,ath01100,participates_in,
AT5G38710,ath01110,participates_in,
AT5G38710,GO:0005739,located_in,
AT4G09110,GO:0016567,annotated_with,
AT4G09110,GO:0005575,located_in,
AT3G03010,GO:0008150,annotated_with,
AT3G03010,GO:0005739,located_in,
AT3G03010,GO:0005829,located_in,
AT5G56610,SF_response_downregulated,has_response,0.132389655235437
AT5G56610,GO:0006470,annotated_with,
AT5G56610,GO:0006655,annotated_with,
AT5G56610,GO:0048364,annotated_with,
AT5G56610,GO:0005737,located_in,
AT2G43580,GO:0009620,annotated_with,
AT2G43580,GO:0016998,annotated_with,
AT2G43580,ath00520,participates_in,
AT2G43580,ath01100,participates_in,
AT2G43580,GO:0005576,located_in,
AT2G47260,GO:0006355,annotated_with,
AT2G47260,GO:0009624,annotated_with,
AT2G47260,GO:0009733,annotated_with,
AT2G47260,GO:1901703,annotated_with,
AT2G47260,GO:1990110,annotated_with,
AT2G47260,GO:0005634,located_in,
AT2G39960,GO:0006465,annotated_with,
AT2G39960,GO:0045047,annotated_with,
AT2G39960,ath03060,participates_in,
AT2G39960,GO:0005634,located_in,
AT2G39960,GO:0005783,located_in,
AT2G39960,GO:0005787,located_in,
AT3G09600,GO:0006355,annotated_with,
AT3G09600,GO:0010628,annotated_with,
AT3G09600,GO:0032922,annotated_with,
AT3G09600,GO:0042752,annotated_with,
AT3G09600,GO:0042753,annotated_with,
AT3G09600,GO:0045944,annotated_with,
AT3G09600,GO:0048573,annotated_with,
AT3G09600,GO:0005634,located_in,
AT4G15093,SF_response_downregulated,has_response,0.0468852446010694
AT4G15093,ath01100,participates_in,
AT4G15093,ath01110,participates_in,
AT4G15093,GO:0005737,located_in,
AT1G12830,GO:0005634,located_in,
AT5G64500,GO:0055085,annotated_with,
AT5G64500,GO:0005739,located_in,
AT5G64500,GO:0016020,located_in,
AT3G02780,GO:0008299,annotated_with,
AT3G02780,GO:0009908,annotated_with,
AT3G02780,GO:0015995,annotated_with,
AT3G02780,ath00900,participates_in,
AT3G02780,ath01100,participates_in,
AT3G02780,ath01110,participates_in,
AT3G02780,GO:0005737,located_in,
AT3G02780,GO:0005739,located_in,
AT3G02780,GO:0005829,located_in,
AT3G02780,GO:0009507,located_in,
AT3G56380,GO:0000160,annotated_with,
AT3G56380,GO:0006355,annotated_with,
AT3G56380,GO:0009736,annotated_with,
AT3G56380,ath04075,participates_in,
AT3G56380,GO:0005737,located_in,
10488,SF_response_upregulated,has_response,0.0347217060894095
AT3G47200,GO:0005886,located_in,
AT3G47200,GO:0009507,located_in,
AT4G37480,GO:0005575,located_in,
AT2G43870,GO:0005975,annotated_with,
AT2G43870,ath00040,participates_in,
AT2G43870,ath01100,participates_in,
AT2G43870,GO:0005576,located_in,
AT5G38690,GO:0006355,annotated_with,
AT5G38690,GO:0005634,located_in,
AT5G38690,GO:0031010,located_in,
AT5G05560,GO:0006511,annotated_with,
AT5G05560,GO:0009553,annotated_with,
AT5G05560,GO:0009793,annotated_with,
AT5G05560,GO:0016567,annotated_with,
AT5G05560,GO:0031145,annotated_with,
AT5G05560,GO:0048481,annotated_with,
AT5G05560,GO:0070979,annotated_with,
AT5G05560,ath04120,participates_in,
AT5G05560,GO:0000151,located_in,
AT5G05560,GO:0005634,located_in,
AT5G05560,GO:0005680,located_in,
AT3G49990,GO:0000056,annotated_with,
AT3G49990,GO:0042274,annotated_with,
AT3G49990,GO:0005634,located_in,
AT3G49990,GO:0005829,located_in,
AT3G49990,GO:0030688,located_in,
AT1G15710,ath00400,participates_in,
AT1G15710,ath01100,participates_in,
AT1G15710,ath01110,participates_in,
AT1G15710,ath01230,participates_in,
AT1G15710,GO:0009507,located_in,
AT1G16010,GO:0015693,annotated_with,
AT1G16010,GO:1903830,annotated_with,
AT1G16010,GO:0000325,located_in,
AT1G16010,GO:0005739,located_in,
AT5G48300,GO:0005978,annotated_with,
AT5G48300,GO:0019252,annotated_with,
AT5G48300,GO:0048573,annotated_with,
AT5G48300,ath00500,participates_in,
AT5G48300,ath00520,participates_in,
AT5G48300,ath01100,participates_in,
AT5G48300,ath01110,participates_in,
AT5G48300,ath01250,participates_in,
AT5G48300,GO:0009507,located_in,
AT5G48300,GO:0009536,located_in,
AT5G48300,GO:0009570,located_in,
AT5G48300,GO:0048046,located_in,
AT5G12960,SF_response_upregulated,has_response,0.920806070402652
AT5G12960,GO:0005576,located_in,
AT1G80560,SF_response_upregulated,has_response,0.0638568412527107
AT1G80560,GO:0009098,annotated_with,
AT1G80560,GO:0009553,annotated_with,
AT1G80560,GO:0009555,annotated_with,
AT1G80560,ath00290,participates_in,
AT1G80560,ath00660,participates_in,
AT1G80560,ath01100,participates_in,
AT1G80560,ath01110,participates_in,
AT1G80560,ath01210,participates_in,
AT1G80560,ath01230,participates_in,
AT1G80560,GO:0005829,located_in,
AT1G80560,GO:0009507,located_in,
AT1G80560,GO:0009536,located_in,
AT1G80560,GO:0009570,located_in,
AT1G80560,GO:0009941,located_in,
AT5G41685,GO:0030150,annotated_with,
AT5G41685,GO:0005742,located_in,
AT3G26510,GO:0005634,located_in,
AT5G57070,SF_response_downregulated,has_response,0.24374676722115
AT5G57070,GO:0005634,located_in,
AT4G10790,GO:0036503,annotated_with,
AT4G10790,GO:0005737,located_in,
AT4G10790,GO:0005783,located_in,
AT4G10790,GO:0005811,located_in,
AT4G10790,GO:0005886,located_in,
AT4G10790,GO:0009941,located_in,
AT5G42930,GO:0006629,annotated_with,
AT5G42930,GO:0005576,located_in,
AT3G55070,GO:0043161,annotated_with,
AT3G55070,GO:0005634,located_in,
AT3G55070,GO:0005737,located_in,
AT3G55070,GO:0034657,located_in,
AT2G32580,GO:0007155,annotated_with,
AT2G32580,GO:0052325,annotated_with,
AT2G32580,GO:0005634,located_in,
AT2G32580,GO:0005794,located_in,
AT2G32580,GO:0005797,located_in,
AT5G49520,GO:0009617,annotated_with,
AT5G49520,GO:0042742,annotated_with,
AT5G49520,GO:0045893,annotated_with,
AT5G49520,GO:0005634,located_in,
AT2G38760,SF_response_downregulated,has_response,0.302186674282207
AT2G38760,GO:0009408,annotated_with,
AT2G38760,GO:0009409,annotated_with,
AT2G38760,GO:0009414,annotated_with,
AT2G38760,GO:0009651,annotated_with,
AT2G38760,GO:0000325,located_in,
AT2G38760,GO:0005737,located_in,
AT2G38760,GO:0005886,located_in,
AT2G38760,GO:0009507,located_in,
AT2G38760,GO:0009986,located_in,
AT5G47790,GO:0005634,located_in,
AT4G19600,GO:0006357,annotated_with,
AT4G19600,GO:0009615,annotated_with,
AT4G19600,GO:0010090,annotated_with,
AT4G19600,GO:0045944,annotated_with,
AT4G19600,GO:0048366,annotated_with,
AT4G19600,ath03250,participates_in,
AT4G19600,GO:0005634,located_in,
AT1G21810,GO:0005737,located_in,
AT1G21810,GO:0031410,located_in,
AT5G51040,GO:0006099,annotated_with,
AT5G51040,GO:0006121,annotated_with,
AT5G51040,GO:0034553,annotated_with,
AT5G51040,GO:0080022,annotated_with,
AT5G51040,GO:0005739,located_in,
AT4G15475,GO:0006289,annotated_with,
AT4G15475,GO:0006511,annotated_with,
AT4G15475,GO:0010225,annotated_with,
AT4G15475,GO:0031146,annotated_with,
AT4G15475,GO:0005634,located_in,
AT4G15475,GO:0005737,located_in,
AT4G15475,GO:0019005,located_in,
ATMG00130,SF_response_upregulated,has_response,0.222882758159375
ATMG00130,GO:0008150,annotated_with,
ATMG00130,GO:0005739,located_in,
AT3G23080,GO:0005634,located_in,
AT1G44575,GO:0010027,annotated_with,
AT1G44575,GO:0010196,annotated_with,
AT1G44575,ath00195,participates_in,
AT1G44575,ath01100,participates_in,
AT1G44575,GO:0005634,located_in,
AT1G44575,GO:0009507,located_in,
AT1G44575,GO:0009517,located_in,
AT1G44575,GO:0009534,located_in,
AT1G44575,GO:0009535,located_in,
AT1G44575,GO:0009579,located_in,
AT1G77620,GO:0000077,annotated_with,
AT1G77620,GO:0006281,annotated_with,
AT1G77620,GO:0033314,annotated_with,
AT1G77620,GO:0005634,located_in,
AT1G63990,GO:0006259,annotated_with,
AT1G63990,GO:0007131,annotated_with,
AT1G63990,GO:0009553,annotated_with,
AT1G63990,GO:0009555,annotated_with,
AT1G63990,GO:0042138,annotated_with,
AT1G63990,GO:0048316,annotated_with,
AT1G63990,GO:0051026,annotated_with,
AT1G63990,GO:0051321,annotated_with,
AT1G63990,GO:0005634,located_in,
AT1G63990,GO:0005694,located_in,
AT2G43970,GO:0006396,annotated_with,
AT2G43970,GO:0005634,located_in,
AT2G43970,GO:1990904,located_in,
AT1G34360,GO:0032790,annotated_with,
AT1G34360,GO:0005737,located_in,
AT1G34360,GO:0005739,located_in,
20153,SF_response_upregulated,has_response,0.178987678400559
AT2G39020,GO:0005737,located_in,
AT2G39020,GO:0005829,located_in,
AT2G37770,GO:0009409,annotated_with,
AT2G37770,GO:0009414,annotated_with,
AT2G37770,GO:0009651,annotated_with,
AT2G37770,GO:0005737,located_in,
AT2G37770,GO:0005783,located_in,
AT2G37770,GO:0005829,located_in,
AT2G37770,GO:0009507,located_in,
AT3G10270,GO:0006265,annotated_with,
AT3G10270,GO:0005694,located_in,
AT3G10270,GO:0005737,located_in,
AT3G10270,GO:0005739,located_in,
AT3G10270,GO:0009507,located_in,
AT3G10270,GO:0042644,located_in,
AT1G80980,GO:0008150,annotated_with,
AT1G80980,GO:0005739,located_in,
AT3G09630,GO:0006412,annotated_with,
AT3G09630,ath03010,participates_in,
AT3G09630,GO:0005730,located_in,
AT3G09630,GO:0005737,located_in,
AT3G09630,GO:0005773,located_in,
AT3G09630,GO:0005829,located_in,
AT3G09630,GO:0009505,located_in,
AT3G09630,GO:0009506,located_in,
AT3G09630,GO:0022625,located_in,
AT3G09630,GO:0022626,located_in,
AT1G10690,GO:0032875,annotated_with,
AT1G10690,GO:0005634,located_in,
AT1G28020,GO:0008150,annotated_with,
AT1G28020,GO:0005739,located_in,
AT3G02430,GO:0010256,annotated_with,
AT3G02430,GO:0005783,located_in,
AT1G10270,GO:0009793,annotated_with,
AT1G10270,GO:0051301,annotated_with,
AT1G10270,GO:0005634,located_in,
AT1G10270,GO:0005739,located_in,
AT2G43945,GO:0008150,annotated_with,
AT2G43945,GO:0005829,located_in,
AT2G43945,GO:0009507,located_in,
AT2G43945,GO:0009570,located_in,
AT5G24100,GO:0009507,located_in,
AT3G15670,GO:0005634,located_in,
AT3G15670,GO:0005829,located_in,
AT3G22430,GO:0031047,annotated_with,
AT3G22430,GO:0005737,located_in,
AT1G57790,GO:0005634,located_in,
AT3G23700,GO:0009737,annotated_with,
AT3G23700,GO:0032508,annotated_with,
AT3G23700,GO:0005634,located_in,
AT3G23700,GO:0009507,located_in,
AT3G23700,GO:0009570,located_in,
AT1G70190,GO:0006412,annotated_with,
AT1G70190,ath03010,participates_in,
AT1G70190,GO:0005739,located_in,
AT5G62840,GO:0008150,annotated_with,
AT5G62840,GO:0009507,located_in,
AT2G35940,GO:0006355,annotated_with,
AT2G35940,GO:0006357,annotated_with,
AT2G35940,GO:0009610,annotated_with,
AT2G35940,GO:0009737,annotated_with,
AT2G35940,GO:0010197,annotated_with,
AT2G35940,GO:0005634,located_in,
AT2G35940,GO:0005737,located_in,
AT2G39190,GO:0009507,located_in,
AT4G23290,GO:0007165,annotated_with,
AT4G23290,GO:0009626,annotated_with,
AT4G23290,GO:0042742,annotated_with,
AT4G23290,GO:0005576,located_in,
AT4G23290,GO:0005739,located_in,
AT4G23290,GO:0005886,located_in,
AT5G42330,GO:0005739,located_in,
AT1G75410,SF_response_downregulated,has_response,0.207629701011858
AT1G75410,GO:0006355,annotated_with,
AT1G75410,GO:0006357,annotated_with,
AT1G75410,GO:0048510,annotated_with,
AT1G75410,GO:0005634,located_in,
AT5G10150,GO:0051258,annotated_with,
AT5G10150,GO:0051302,annotated_with,
AT5G10150,GO:0090708,annotated_with,
AT5G10150,GO:1905392,annotated_with,
AT5G10150,GO:2000067,annotated_with,
AT5G10150,GO:0005634,located_in,
AT5G10150,GO:0005739,located_in,
AT5G10150,GO:0009925,located_in,
AT1G14620,SF_response_upregulated,has_response,0.256229988672494
AT1G14620,ath03010,participates_in,
AT1G14620,GO:0005739,located_in,
AT1G14620,GO:0005762,located_in,
AT3G62910,GO:0006415,annotated_with,
AT3G62910,GO:0009658,annotated_with,
AT3G62910,GO:0010027,annotated_with,
AT3G62910,GO:0032544,annotated_with,
AT3G62910,GO:0009507,located_in,
AT3G62910,GO:0009536,located_in,
AT1G22530,GO:0071365,annotated_with,
AT1G22530,GO:1901703,annotated_with,
AT1G22530,GO:0005634,located_in,
AT1G22530,GO:0005794,located_in,
AT1G22530,GO:0005886,located_in,
AT5G02790,GO:0010731,annotated_with,
AT5G02790,ath00480,participates_in,
AT5G02790,ath01100,participates_in,
AT5G02790,GO:0005737,located_in,
AT5G02790,GO:0005829,located_in,
AT5G02790,GO:0005886,located_in,
AT5G19650,GO:0045892,annotated_with,
AT5G19650,GO:0005634,located_in,
AT2G37790,GO:0008150,annotated_with,
AT2G37790,ath00010,participates_in,
AT2G37790,ath00040,participates_in,
AT2G37790,ath00053,participates_in,
AT2G37790,ath00561,participates_in,
AT2G37790,ath00620,participates_in,
AT2G37790,ath01100,participates_in,
AT2G37790,ath01110,participates_in,
AT2G37790,ath01240,participates_in,
AT2G37790,GO:0005737,located_in,
AT2G37790,GO:0005829,located_in,
AT4G01570,GO:0008150,annotated_with,
AT4G01570,GO:0005739,located_in,
AT3G09390,GO:0006878,annotated_with,
AT3G09390,GO:0005575,located_in,
ATMG01080,GO:0015986,annotated_with,
ATMG01080,GO:0005739,located_in,
ATMG01080,GO:0045259,located_in,
AT1G61170,GO:0005634,located_in,
AT1G48740,GO:0005634,located_in,
AT1G24300,GO:0005634,located_in,
AT1G24300,GO:0005737,located_in,
AT2G39670,GO:0030488,annotated_with,
AT2G39670,GO:0070475,annotated_with,
AT2G39670,GO:0005737,located_in,
AT1G54890,GO:0008150,annotated_with,
AT1G54890,GO:0005576,located_in,
AT5G40190,GO:0005575,located_in,
AT3G55130,GO:0007034,annotated_with,
AT3G55130,GO:0055085,annotated_with,
AT3G55130,ath02010,participates_in,
AT3G55130,ath04981,participates_in,
AT3G55130,GO:0005739,located_in,
AT3G55130,GO:0016020,located_in,
AT3G24320,SF_response_upregulated,has_response,0.16565184464867
AT3G24320,GO:0006298,annotated_with,
AT3G24320,GO:0009408,annotated_with,
AT3G24320,GO:0005634,located_in,
AT3G24320,GO:0005739,located_in,
AT3G24320,GO:0009507,located_in,
AT3G24320,GO:0009536,located_in,
AT3G24320,GO:0042651,located_in,
AT2G47600,GO:0006826,annotated_with,
AT2G47600,GO:0006829,annotated_with,
AT2G47600,GO:0015693,annotated_with,
AT2G47600,GO:0030001,annotated_with,
AT2G47600,GO:0055085,annotated_with,
AT2G47600,GO:0005774,located_in,
AT2G47600,GO:0016020,located_in,
AT4G11740,GO:0016192,annotated_with,
AT4G11740,GO:0005737,located_in,
AT4G11740,GO:0005829,located_in,
AT5G48030,GO:0009408,annotated_with,
AT5G48030,GO:0009553,annotated_with,
AT5G48030,GO:0010197,annotated_with,
AT5G48030,GO:0010198,annotated_with,
AT5G48030,GO:0042026,annotated_with,
AT5G48030,GO:0051085,annotated_with,
AT5G48030,GO:0005737,located_in,
AT5G48030,GO:0005739,located_in,
AT5G48030,GO:0009507,located_in,
AT3G24880,GO:0005634,located_in,
AT3G24880,GO:0035267,located_in,
AT1G80110,GO:0016567,annotated_with,
AT1G80110,GO:0005634,located_in,
AT1G80110,GO:0009507,located_in,
AT3G59670,GO:0008150,annotated_with,
AT3G59670,GO:0005634,located_in,
AT3G11460,SF_response_upregulated,has_response,0.312432148696665
AT3G11460,GO:0009451,annotated_with,
AT3G11460,GO:0016554,annotated_with,
AT3G11460,GO:0005739,located_in,
AT3G11460,GO:0043231,located_in,
AT5G40420,GO:0009845,annotated_with,
AT5G40420,GO:0010344,annotated_with,
AT5G40420,GO:0019915,annotated_with,
AT5G40420,GO:0050826,annotated_with,
AT5G40420,GO:0012511,located_in,
AT2G27535,GO:0005634,located_in,
AT2G27535,GO:0022625,located_in,
AT5G58970,GO:0003333,annotated_with,
AT5G58970,GO:0005739,located_in,
AT5G58970,GO:0005794,located_in,
AT5G58970,GO:0005886,located_in,
AT5G58970,GO:0009507,located_in,
AT3G50970,GO:0009409,annotated_with,
AT3G50970,GO:0009414,annotated_with,
AT3G50970,GO:0009631,annotated_with,
AT3G50970,GO:0009737,annotated_with,
AT3G50970,GO:0050832,annotated_with,
AT3G50970,GO:0005829,located_in,
AT3G50970,GO:0016020,located_in,
AT3G51970,GO:0009507,located_in,
AT5G15430,GO:0005634,located_in,
AT1G11820,GO:0005975,annotated_with,
AT1G11820,ath00500,participates_in,
AT1G11820,ath01100,participates_in,
AT1G11820,GO:0005576,located_in,
AT1G11820,GO:0005886,located_in,
AT1G11820,GO:0009506,located_in,
AT2G30660,GO:0006574,annotated_with,
AT2G30660,ath00280,participates_in,
AT2G30660,ath00410,participates_in,
AT2G30660,ath00640,participates_in,
AT2G30660,ath01100,participates_in,
AT2G30660,ath01200,participates_in,
AT2G30660,GO:0005739,located_in,
AT1G25490,GO:0006470,annotated_with,
AT1G25490,GO:0009723,annotated_with,
AT1G25490,GO:0009738,annotated_with,
AT1G25490,GO:0009789,annotated_with,
AT1G25490,GO:0009926,annotated_with,
AT1G25490,GO:0010119,annotated_with,
AT1G25490,ath03015,participates_in,
AT1G25490,ath04382,participates_in,
AT1G25490,GO:0000159,located_in,
AT1G25490,GO:0005634,located_in,
AT1G25490,GO:0005737,located_in,
AT1G25490,GO:0005829,located_in,
AT1G25490,GO:0005886,located_in,
AT1G25490,GO:0009505,located_in,
AT2G44770,SF_response_upregulated,has_response,0.106280909311712
AT2G44770,GO:0005634,located_in,
AT2G44770,GO:0005654,located_in,
AT2G44770,GO:0005737,located_in,
AT5G48590,GO:0005634,located_in,
AT2G04800,GO:0008150,annotated_with,
AT2G04800,GO:0005575,located_in,
AT3G60140,GO:0005975,annotated_with,
AT3G60140,GO:0009651,annotated_with,
AT3G60140,GO:0019762,annotated_with,
AT3G60140,ath00460,participates_in,
AT3G60140,ath00500,participates_in,
AT3G60140,ath00999,participates_in,
AT3G60140,ath01100,participates_in,
AT3G60140,ath01110,participates_in,
AT3G60140,GO:0005575,located_in,
AT2G15240,GO:0000139,located_in,
AT2G15240,GO:0005634,located_in,
AT2G15240,GO:0005797,located_in,
AT5G53050,GO:0005737,located_in,
AT3G02620,GO:0006631,annotated_with,
AT3G02620,ath00061,participates_in,
AT3G02620,ath01040,participates_in,
AT3G02620,ath01100,participates_in,
AT3G02620,ath01212,participates_in,
AT3G02620,GO:0009507,located_in,
AT4G14680,GO:0000103,annotated_with,
AT4G14680,GO:0009970,annotated_with,
AT4G14680,GO:0070814,annotated_with,
AT4G14680,ath00230,participates_in,
AT4G14680,ath00261,participates_in,
AT4G14680,ath00450,participates_in,
AT4G14680,ath00920,participates_in,
AT4G14680,ath01100,participates_in,
AT4G14680,ath01110,participates_in,
AT4G14680,ath01320,participates_in,
AT4G14680,GO:0009507,located_in,
AT1G27360,GO:0006355,annotated_with,
AT1G27360,GO:0048510,annotated_with,
AT1G27360,GO:0005634,located_in,
AT1G25440,GO:0006355,annotated_with,
AT1G25440,GO:0005634,located_in,
AT3G27310,GO:0035265,annotated_with,
AT3G27310,GO:0005634,located_in,
AT3G48520,GO:0002213,annotated_with,
AT3G48520,GO:0009555,annotated_with,
AT3G48520,GO:0009611,annotated_with,
AT3G48520,GO:0009694,annotated_with,
AT3G48520,GO:0010154,annotated_with,
AT3G48520,GO:0048480,annotated_with,
AT3G48520,GO:0048653,annotated_with,
AT3G48520,GO:0005576,located_in,
AT3G48520,GO:0005789,located_in,
AT1G54120,GO:0005739,located_in,
AT3G62700,GO:0055085,annotated_with,
AT3G62700,GO:0000325,located_in,
AT3G62700,GO:0005773,located_in,
AT3G62700,GO:0005774,located_in,
AT3G62700,GO:0005794,located_in,
AT3G62700,GO:0005829,located_in,
AT3G62700,GO:0009507,located_in,
AT3G62700,GO:0016020,located_in,
AT3G63050,GO:0008150,annotated_with,
AT3G63050,GO:0005575,located_in,
AT5G55720,GO:0045490,annotated_with,
AT5G55720,ath00040,participates_in,
AT5G55720,ath01100,participates_in,
AT5G55720,GO:0005576,located_in,
AT3G22680,GO:0030422,annotated_with,
AT3G22680,GO:0080188,annotated_with,
AT3G22680,GO:0000419,located_in,
AT3G22680,GO:0005634,located_in,
AT4G37760,GO:0009611,annotated_with,
AT4G37760,GO:0009753,annotated_with,
AT4G37760,GO:0016126,annotated_with,
AT4G37760,ath00100,participates_in,
AT4G37760,ath00909,participates_in,
AT4G37760,ath01100,participates_in,
AT4G37760,ath01110,participates_in,
AT4G37760,GO:0005576,located_in,
AT4G37760,GO:0005783,located_in,
AT1G12810,GO:0005634,located_in,
AT3G07870,GO:0008284,annotated_with,
AT3G07870,GO:0005634,located_in,
AT3G07870,GO:0009506,located_in,
AT2G32480,GO:0009658,annotated_with,
AT2G32480,GO:0009507,located_in,
AT2G32480,GO:0009706,located_in,
AT4G33800,GO:0009690,annotated_with,
AT4G33800,GO:0009736,annotated_with,
AT4G33800,GO:0005634,located_in,
AT4G33800,GO:0005737,located_in,
AT2G05070,GO:0009269,annotated_with,
AT2G05070,GO:0009409,annotated_with,
AT2G05070,GO:0009416,annotated_with,
AT2G05070,GO:0009644,annotated_with,
AT2G05070,GO:0009645,annotated_with,
AT2G05070,GO:0009768,annotated_with,
AT2G05070,GO:0009769,annotated_with,
AT2G05070,GO:0010114,annotated_with,
AT2G05070,GO:0010218,annotated_with,
AT2G05070,GO:0042631,annotated_with,
AT2G05070,GO:0071215,annotated_with,
AT2G05070,GO:0090333,annotated_with,
AT2G05070,ath00196,participates_in,
AT2G05070,ath01100,participates_in,
AT2G05070,GO:0000325,located_in,
AT2G05070,GO:0005739,located_in,
AT2G05070,GO:0009507,located_in,
AT2G05070,GO:0009517,located_in,
AT2G05070,GO:0009522,located_in,
AT2G05070,GO:0009523,located_in,
AT2G05070,GO:0009534,located_in,
AT2G05070,GO:0009535,located_in,
AT2G05070,GO:0009579,located_in,
AT2G05070,GO:0009941,located_in,
AT2G05070,GO:0010287,located_in,
AT4G22560,GO:0005634,located_in,
AT5G19060,GO:0009507,located_in,
AT2G06530,GO:0007034,annotated_with,
AT2G06530,GO:0015031,annotated_with,
AT2G06530,GO:0016192,annotated_with,
AT2G06530,GO:0032509,annotated_with,
AT2G06530,GO:0045324,annotated_with,
AT2G06530,GO:0070676,annotated_with,
AT2G06530,ath04144,participates_in,
AT2G06530,GO:0000815,located_in,
AT2G06530,GO:0005739,located_in,
AT2G06530,GO:0005770,located_in,
AT2G06530,GO:0005771,located_in,
AT2G06530,GO:0010008,located_in,
AT2G05310,GO:0005739,located_in,
AT2G05310,GO:0009507,located_in,
AT1G62180,GO:0000103,annotated_with,
AT1G62180,ath00920,participates_in,
AT1G62180,ath01100,participates_in,
AT1G62180,ath01320,participates_in,
