node_id,id,label,type,tair_id,symbol,mean_log2fc,fisher_pval,fisher_fdr,n_studies,consensus,direction,color,size,ontology,go_id,term,pathway_id,full_name,trait_name,n_genes,ecotype_name,n_deg
AT1G04533,AT1G04533,AT1G04533,Gene,AT1G04533,,-4.70964736516511,1.64711293420316e-24,1.17604633922243e-23,2.0,True,downregulated,#0279EE,17,,,,,,,,,
AT5G60530,AT5G60530,AT5G60530,Gene,AT5G60530,,-0.366630593035913,0.0032503486040953,0.0086542011440596,17.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G40510,AT2G40510,eS26z,Gene,AT2G40510,eS26z,-0.0140783740750378,0.0018214730543639,0.0050159851962934,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT5G13990,AT5G13990,EXO70C2,Gene,AT5G13990,EXO70C2,0.159825315853847,3.01547831379416e-07,1.11076181663755e-06,17.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G27390,AT5G27390,AT5G27390,Gene,AT5G27390,,0.0827441483717919,2.50397781044349e-91,6.99456148222969e-90,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT2G24260,AT2G24260,LRL1,Gene,AT2G24260,LRL1,-0.0298131213679611,6.69313555870478e-231,1.51694510319798e-228,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT4G11360,AT4G11360,RHA1B,Gene,AT4G11360,RHA1B,-0.0993627324743878,4.14246343424235e-131,2.24189775495946e-129,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G73210,AT1G73210,AT1G73210,Gene,AT1G73210,,-0.0939302150201059,2.4423362424392597e-11,1.1071682532871001e-10,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G21600,AT2G21600,RER1B,Gene,AT2G21600,RER1B,-0.0384558515834759,3.43200492616227e-07,1.25945335270274e-06,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT1G13670,AT1G13670,BGL2,Gene,AT1G13670,BGL2,-0.240130884384036,6.8487557873477e-51,9.05392954964679e-50,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G29070,AT1G29070,PRPL34,Gene,AT1G29070,PRPL34,0.0655743172676586,7.58643528025538e-34,6.936990441869879e-33,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT1G33120,AT1G33120,uL6z,Gene,AT1G33120,uL6z,0.114555112557389,4.6702920011672e-09,1.90007701773598e-08,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G08780,AT5G08780,AT5G08780,Gene,AT5G08780,,0.329823124591762,2.34864465719713e-20,1.47521488990909e-19,18.0,True,upregulated,#0279EE,29,,,,,,,,,
224,224,224,Gene,224,,0.0523398986002986,0.0013303672415165,0.003720025332792,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G65030,AT1G65030,AT1G65030,Gene,AT1G65030,,0.0479360666022607,7.91796030380297e-10,3.33428038724282e-09,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT1G67530,AT1G67530,PUB7,Gene,AT1G67530,PUB7,-0.110577865006357,1.4567240209044502e-44,1.6868682152824998e-43,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G29910,AT1G29910,LHCB1.2,Gene,AT1G29910,LHCB1.2,-0.362010442242636,6.92318466226982e-67,1.25548639817074e-65,18.0,False,downregulated,#0279EE,39,,,,,,,,,
AT1G52420,AT1G52420,AT1G52420,Gene,AT1G52420,,-0.0102860727482799,3.38682467954691e-08,1.31936941899845e-07,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G74990,AT1G74990,AT1G74990,Gene,AT1G74990,,0.457984916074655,0.0087749977291291,0.0219241879911199,4.0,True,upregulated,#0279EE,25,,,,,,,,,
AT1G30990,AT1G30990,AT1G30990,Gene,AT1G30990,,-0.345331705370407,0.0009687297248634,0.002749086415339,16.0,True,downregulated,#0279EE,21,,,,,,,,,
AT2G25000,AT2G25000,WRKY60,Gene,AT2G25000,WRKY60,0.156168440401726,1.61936857086056e-24,1.15655494972112e-23,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT3G19830,AT3G19830,NTMC2TYPE5.2,Gene,AT3G19830,NTMC2TYPE5.2,-0.038597166047964,0.01056468373124,0.0260174448557573,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT5G66940,AT5G66940,ATDOF5.8,Gene,AT5G66940,ATDOF5.8,0.304826390861959,7.531257827401e-07,2.7150087691876e-06,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G21900,AT1G21900,p24delta5,Gene,AT1G21900,p24delta5,-0.0703569608726513,4.79278498455008e-11,2.14052433941256e-10,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT2G04190,AT2G04190,AT2G04190,Gene,AT2G04190,,0.350441636392577,2.9918597164144e-35,2.82482283321127e-34,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G66170,AT5G66170,STR18,Gene,AT5G66170,STR18,0.373749745268279,5.3128304461434394e-285,2.37707942228699e-282,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G78670,AT1G78670,GGH3,Gene,AT1G78670,GGH3,-0.0182455061954935,4.05063213122897e-33,3.63157468030601e-32,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT3G22370,AT3G22370,HSR3,Gene,AT3G22370,HSR3,-0.283428622079916,1.13733763203043e-212,2.03548139448315e-210,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT3G42950,AT3G42950,PGF6,Gene,AT3G42950,PGF6,-0.0169391567981149,2.5154996550611903e-25,1.83805360548121e-24,18.0,False,downregulated,#0279EE,19,,,,,,,,,
17238,17238,17238,Gene,17238,,-0.498721047107575,0.0007561836358432,0.0021696438102659,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G07550,AT1G07550,AT1G07550,Gene,AT1G07550,,-0.242046535966526,2.8649949680576298e-12,1.34712904364159e-11,17.0,True,downregulated,#0279EE,23,,,,,,,,,
ATMG01410,ATMG01410,ORF204,Gene,ATMG01410,ORF204,-0.0826356817908047,4.41717817413414e-06,1.51534116211075e-05,18.0,True,downregulated,#0279EE,21,,,,,,,,,
8361,8361,8361,Gene,8361,,-0.0991775070852404,0.0086671459699647,0.0216682824174922,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G41800,AT5G41800,AT5G41800,Gene,AT5G41800,,-0.115777861977769,1.90496848890408e-114,7.72420074551644e-113,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT3G21290,AT3G21290,CARP9,Gene,AT3G21290,CARP9,-0.0017270793827159,1.41851648394391e-06,5.02404968153221e-06,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G36950,AT5G36950,DegP10,Gene,AT5G36950,DegP10,0.213134345632224,8.9717794776746e-52,1.20602001209736e-50,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT3G59510,AT3G59510,AT3G59510,Gene,AT3G59510,,-0.0585980564442255,0.0132890088017277,0.0320975821769579,15.0,False,downregulated,#0279EE,19,,,,,,,,,
AT2G30400,AT2G30400,OFP2,Gene,AT2G30400,OFP2,-0.0333224386442462,3.18677425006516e-05,0.0001030445270404,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G46020,AT5G46020,MUSE7,Gene,AT5G46020,MUSE7,-0.0518329544789431,0.012181572264079,0.0296448531006688,18.0,False,downregulated,#0279EE,37,,,,,,,,,
AT2G23140,AT2G23140,PUB4,Gene,AT2G23140,PUB4,-0.096639716204706,1.6357389727217901e-21,1.06186977389911e-20,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G13770,AT1G13770,RUS3,Gene,AT1G13770,RUS3,0.0815074328973706,4.28129044720803e-06,1.47037622750492e-05,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G15530,AT1G15530,LecRK-S.1,Gene,AT1G15530,LecRK-S.1,-0.100743904163191,3.7914946694043704e-19,2.29003101171601e-18,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT4G10530,AT4G10530,AT4G10530,Gene,AT4G10530,,-0.382984091685588,1.39128290285763e-07,5.2313970833307e-07,13.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G08335,AT5G08335,ICMTB,Gene,AT5G08335,ICMTB,-0.125934969584278,0.0018169366951005,0.005005351985797,18.0,False,downregulated,#0279EE,27,,,,,,,,,
915,915,915,Gene,915,,0.334766328599006,0.0115270352611325,0.0281761718592774,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G55260,AT3G55260,HEXO1,Gene,AT3G55260,HEXO1,-0.0076972752420309,0.0134146035435525,0.0323753238090638,18.0,False,downregulated,#0279EE,47,,,,,,,,,
AT1G10000,AT1G10000,AT1G10000,Gene,AT1G10000,,-0.258474798258975,0.0041763568533583,0.0109566944962672,12.0,False,downregulated,#0279EE,17,,,,,,,,,
AT4G35560,AT4G35560,TMS-like,Gene,AT4G35560,TMS-like,0.206017378024645,1.36993728680606e-26,1.03721539201344e-25,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G53120,AT5G53120,SPMS,Gene,AT5G53120,SPMS,0.294887144067012,4.91723421572994e-40,5.18296858307472e-39,18.0,False,upregulated,#0279EE,39,,,,,,,,,
AT5G52240,AT5G52240,MSBP1,Gene,AT5G52240,MSBP1,-0.0065693582031249,8.93713772627354e-08,3.39714651480389e-07,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT5G37210,AT5G37210,AT5G37210,Gene,AT5G37210,,0.0493162890070847,1.21764870878609e-13,6.058012426639819e-13,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G13000,AT5G13000,GSL12,Gene,AT5G13000,GSL12,0.23602745500784,1.43535965985494e-57,2.16371192872876e-56,18.0,True,upregulated,#0279EE,25,,,,,,,,,
AT1G26090,AT1G26090,AT1G26090,Gene,AT1G26090,,-0.0836791209808259,0.0054314737889042,0.0139969672849017,18.0,False,downregulated,#0279EE,21,,,,,,,,,
20993,20993,20993,Gene,20993,,0.386909709709305,0.0104771512724474,0.0258129036452716,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G24495,AT3G24495,MSH7,Gene,AT3G24495,MSH7,0.325450611329773,2.5950465745154604e-31,2.2232669571463698e-30,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G15570,AT1G15570,CYCA2;3,Gene,AT1G15570,CYCA2;3,0.239764776068564,7.11364412420907e-87,1.8377563150352202e-85,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT2G07626,AT2G07626,AT2G07626,Gene,AT2G07626,,0.136787268099685,5.23257789429871e-05,0.0001664884902476,13.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G51600,AT5G51600,PLE,Gene,AT5G51600,PLE,0.167025783054655,3.59539501551889e-97,1.12344730102617e-95,18.0,False,upregulated,#0279EE,35,,,,,,,,,
14150,14150,14150,Gene,14150,,0.10704280850376,0.0131550741204564,0.0318066478116932,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G06310,AT5G06310,AtPOT1b,Gene,AT5G06310,AtPOT1b,0.209260129478781,1.39367971336305e-08,5.54066417489511e-08,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G10420,AT5G10420,AT5G10420,Gene,AT5G10420,,0.663320889106501,0.0154376746892931,0.036850055376397,11.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G04680,AT5G04680,AT5G04680,Gene,AT5G04680,,0.181267071481863,5.52775290891178e-16,3.0091871588570404e-15,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT4G33540,AT4G33540,AT4G33540,Gene,AT4G33540,,0.129979619560489,0.0020100633492171,0.0055026266094054,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G21530,AT4G21530,APC4,Gene,AT4G21530,APC4,0.0716761582398167,7.6834591589128e-08,2.93500562159957e-07,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT1G04220,AT1G04220,KCS2,Gene,AT1G04220,KCS2,-0.0289814578751798,4.02194772313535e-15,2.1166407298565e-14,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT5G46840,AT5G46840,AT5G46840,Gene,AT5G46840,,0.152639261526644,9.7376340974296e-28,7.61707531711671e-27,18.0,False,upregulated,#0279EE,19,,,,,,,,,
14171,14171,14171,Gene,14171,,0.196504048293302,0.0045475588902273,0.011869988632151,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT4G14770,AT4G14770,TCX2,Gene,AT4G14770,TCX2,0.0051857154550372,3.63484537056491e-08,1.4133361520654e-07,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT5G07460,AT5G07460,PMSR2,Gene,AT5G07460,PMSR2,0.0969269119168639,1.2314343133692e-05,4.10609979035669e-05,18.0,False,upregulated,#0279EE,25,,,,,,,,,
17827,17827,17827,Gene,17827,,-0.166201652012877,0.002415622530526,0.0065458792333749,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G47260,AT1G47260,GAMMA,Gene,AT1G47260,GAMMA,0.0210171892854758,5.75616262078025e-29,4.6512625903957e-28,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT1G04140,AT1G04140,AT1G04140,Gene,AT1G04140,,-0.0260653136579627,2.1907803174089e-52,2.9820007672132e-51,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT5G47030,AT5G47030,AT5G47030,Gene,AT5G47030,,-0.0004274557013735,0.0068241372774438,0.0173413410123685,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT1G32760,AT1G32760,AT1G32760,Gene,AT1G32760,,0.12182148547523,2.45372188270089e-06,8.5562093143012e-06,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT1G71090,AT1G71090,PILS2,Gene,AT1G71090,PILS2,-0.13850795568531,2.73068140416625e-47,3.36080378367637e-46,18.0,False,downregulated,#0279EE,25,,,,,,,,,
10617,10617,10617,Gene,10617,,0.312851600220277,0.0140440109051413,0.033753100717191,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G03103,AT1G03103,LTPG19,Gene,AT1G03103,LTPG19,0.774217286488902,1.98271918236417e-06,6.95633801689195e-06,11.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G20670,AT5G20670,AT5G20670,Gene,AT5G20670,,-0.0538683842149727,3.84427479883516e-05,0.0001236577045766,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT4G36870,AT4G36870,SAW1,Gene,AT4G36870,SAW1,0.0428549954617626,9.7658869100917e-05,0.0003043286079379,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT3G58190,AT3G58190,LBD29,Gene,AT3G58190,LBD29,0.064507684840016,6.72873551193068e-18,3.90068247296676e-17,16.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G37690,AT5G37690,AT5G37690,Gene,AT5G37690,,0.318126337179942,2.3770549006783e-48,2.9901000096971503e-47,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G40890,AT2G40890,REF8,Gene,AT2G40890,REF8,-0.136767708269236,5.7355067450756e-11,2.55386526746885e-10,18.0,False,downregulated,#0279EE,43,,,,,,,,,
AT3G05270,AT3G05270,VETH1,Gene,AT3G05270,VETH1,-0.0859935348323075,4.96599281905211e-05,0.0001583072251714,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT3G24080,AT3G24080,AT3G24080,Gene,AT3G24080,,0.0933676635264337,2.88373887809222e-07,1.06314058468436e-06,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT1G61140,AT1G61140,FRG4,Gene,AT1G61140,FRG4,-0.0381511827499057,2.2570821848743602e-23,1.55777689464314e-22,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT4G35320,AT4G35320,AT4G35320,Gene,AT4G35320,,-0.105433161907877,2.95311772117443e-27,2.28012143479134e-26,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT3G16730,AT3G16730,HEB2,Gene,AT3G16730,HEB2,0.0297106206513634,1.567350121287e-15,8.384563867750651e-15,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT5G59020,AT5G59020,AT5G59020,Gene,AT5G59020,,-0.0566536438860349,8.901611420405729e-11,3.92558870193286e-10,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT3G23750,AT3G23750,TMK4,Gene,AT3G23750,TMK4,0.0376201894575026,1.38167648250687e-08,5.49420710378404e-08,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT1G48635,AT1G48635,PEX3-2,Gene,AT1G48635,PEX3-2,0.0400826525532744,0.0085577529659965,0.021416458685963,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT2G20230,AT2G20230,AT2G20230,Gene,AT2G20230,,-0.190490890235566,6.383211170073689e-49,8.11401035851077e-48,18.0,True,downregulated,#0279EE,21,,,,,,,,,
AT2G28100,AT2G28100,FUC1,Gene,AT2G28100,FUC1,0.0541064815243783,3.5713808092569703e-19,2.15884271350158e-18,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G20720,AT5G20720,CPN21,Gene,AT5G20720,CPN21,0.184911488362894,2.39534259789727e-70,4.61643803094936e-69,18.0,False,upregulated,#0279EE,39,,,,,,,,,
AT5G52810,AT5G52810,SARD4,Gene,AT5G52810,SARD4,-0.227480744773007,7.365174077233679e-11,3.26383111153095e-10,18.0,True,downregulated,#0279EE,33,,,,,,,,,
6416,6416,6416,Gene,6416,,-0.187729002951086,0.0099028949041136,0.0245062770427885,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G12210,AT5G12210,RGTB1,Gene,AT5G12210,RGTB1,0.0050148445397995,4.89434487569662e-32,4.275734613592491e-31,18.0,False,upregulated,#0279EE,41,,,,,,,,,
AT2G29760,AT2G29760,QED1,Gene,AT2G29760,QED1,0.1852957492977,4.02573278423425e-07,1.47161260201818e-06,18.0,True,upregulated,#0279EE,23,,,,,,,,,
ATMG00640,ATMG00640,ORF25,Gene,ATMG00640,ORF25,-0.153065250605702,8.97279063537052e-25,6.45635389943665e-24,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G51510,AT5G51510,AT5G51510,Gene,AT5G51510,,-0.0766759897477893,1.8263273197481703e-15,9.744855990773082e-15,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G21760,AT1G21760,FBP7,Gene,AT1G21760,FBP7,-0.120611735304738,1.78895406578185e-43,2.0263750538660798e-42,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT1G74170,AT1G74170,RLP13,Gene,AT1G74170,RLP13,0.175314476876894,3.41337911821487e-11,1.53649427245854e-10,18.0,False,upregulated,#0279EE,19,,,,,,,,,
2610,2610,2610,Gene,2610,,0.233975308380058,0.0009955433886805,0.0028213223444311,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G30490,AT5G30490,AT5G30490,Gene,AT5G30490,,-0.0325303212874011,0.0067788116268328,0.0172354432099276,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G38300,AT5G38300,AT5G38300,Gene,AT5G38300,,0.100379557336574,2.4302134984672198e-22,1.61954944509434e-21,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G52561,AT3G52561,AT3G52561,Gene,AT3G52561,,-0.301721533528792,2.24653572323223e-05,7.34333357925909e-05,16.0,False,downregulated,#0279EE,19,,,,,,,,,
AT4G12310,AT4G12310,CYP706A5,Gene,AT4G12310,CYP706A5,-0.124829560694377,8.363888011139319e-72,1.65243300976834e-70,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT1G03750,AT1G03750,CHR9,Gene,AT1G03750,CHR9,-0.0226029753923683,0.0001715162870298,0.0005225020140361,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G04170,AT5G04170,AT5G04170,Gene,AT5G04170,,-0.125882663853876,1.76826403427364e-86,4.54105253057081e-85,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G74350,AT1G74350,nMAT4,Gene,AT1G74350,nMAT4,-0.0934573057903292,9.43701706174194e-11,4.15746220627679e-10,18.0,False,downregulated,#0279EE,31,,,,,,,,,
795,795,795,Gene,795,,0.440071503961299,0.0075192740094875,0.0189777203056998,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G15480,AT1G15480,POCO1,Gene,AT1G15480,POCO1,0.250796038871947,2.64426529189973e-22,1.76039010922124e-21,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT5G14470,AT5G14470,GALK2,Gene,AT5G14470,GALK2,-0.0615019521511103,8.4114456497407e-166,7.59239027247291e-164,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT5G06760,AT5G06760,LEA4-5,Gene,AT5G06760,LEA4-5,0.861021915160301,2.6110403087545e-41,2.83327625056799e-40,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT4G16857,AT4G16857,AT4G16857,Gene,AT4G16857,,-0.209154084126214,0.0064198432258674,0.0163668475914012,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G23895,AT4G23895,AT4G23895,Gene,AT4G23895,,-0.0380213240622386,0.003023527211407,0.0080859527901908,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT4G16950,AT4G16950,SIKIC2,Gene,AT4G16950,SIKIC2,0.134412242114114,1.0400666843478e-39,1.08612678036892e-38,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G02590,AT5G02590,AT5G02590,Gene,AT5G02590,,0.0902691103512875,4.41382668366864e-05,0.0001413999251336,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT2G20680,AT2G20680,MAN5-2,Gene,AT2G20680,MAN5-2,0.183173491312999,6.002229194785119e-70,1.15037554445547e-68,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G16710,AT5G16710,DHAR3,Gene,AT5G16710,DHAR3,-0.108411844660697,5.43454642631903e-25,3.93771316588558e-24,18.0,False,downregulated,#0279EE,39,,,,,,,,,
AT3G25800,AT3G25800,PR,Gene,AT3G25800,PR,-0.0486617998886782,9.799579563505161e-44,1.11634762714109e-42,18.0,False,downregulated,#0279EE,29,,,,,,,,,
892,892,892,Gene,892,,-0.216881840549046,0.0063414946225919,0.0161869823639967,4.0,True,downregulated,#0279EE,17,,,,,,,,,
AT4G23870,AT4G23870,TZ1,Gene,AT4G23870,TZ1,-0.0253550966612063,1.7430484530966e-06,6.13536505691193e-06,17.0,False,downregulated,#0279EE,21,,,,,,,,,
AT4G00026,AT4G00026,SD3,Gene,AT4G00026,SD3,0.150636880193272,2.6333139969956698e-11,1.19218099928535e-10,18.0,True,upregulated,#0279EE,27,,,,,,,,,
AT1G68200,AT1G68200,CDM1,Gene,AT1G68200,CDM1,-0.0547305241507397,8.64970819655161e-05,0.0002708467602468,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT2G04270,AT2G04270,RNEE/G,Gene,AT2G04270,RNEE/G,0.298120144225382,6.00887593662185e-68,1.11182413542464e-66,18.0,False,upregulated,#0279EE,29,,,,,,,,,
2300,2300,2300,Gene,2300,,0.15216822279753,0.0043154512192433,0.0112953872474632,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G11000,AT3G11000,AT3G11000,Gene,AT3G11000,,0.41765955232309,2.04039794847356e-12,9.66052672174112e-12,17.0,True,upregulated,#0279EE,21,,,,,,,,,
AT1G47620,AT1G47620,CYP96A8,Gene,AT1G47620,CYP96A8,0.0999239338072449,0.0006580733815211,0.0019003319743131,16.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G65420,AT1G65420,NPQ7,Gene,AT1G65420,NPQ7,0.0736793874830491,0.0007525606769162,0.0021598458135716,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G65670,AT5G65670,IAA9,Gene,AT5G65670,IAA9,-0.0569192542254756,9.08368272461246e-07,3.25903647926249e-06,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT5G63970,AT5G63970,RGLG3,Gene,AT5G63970,RGLG3,-0.253463837318627,7.50101250338547e-79,1.6802332755209699e-77,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G72270,AT1G72270,IDAP1,Gene,AT1G72270,IDAP1,0.366889182600245,0.0196798507311706,0.0459574322968946,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT3G11550,AT3G11550,CASP2,Gene,AT3G11550,CASP2,-0.14412166618533,4.69564748245825e-60,7.43014634106907e-59,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT1G51910,AT1G51910,AT1G51910,Gene,AT1G51910,,-0.390333486193986,0.0193952579248993,0.0453581436290811,8.0,False,downregulated,#0279EE,21,,,,,,,,,
AT3G29430,AT3G29430,GGPPS9,Gene,AT3G29430,GGPPS9,0.181465072504764,0.0069103988705712,0.0175433678233965,17.0,False,upregulated,#0279EE,31,,,,,,,,,
AT1G27670,AT1G27670,AT1G27670,Gene,AT1G27670,,0.223224959318545,6.0474530410961004e-21,3.86728511934363e-20,18.0,False,upregulated,#0279EE,19,,,,,,,,,
9994,9994,9994,Gene,9994,,-0.511462960504655,0.0041376582775904,0.0108617976968904,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G37220,AT4G37220,AT4G37220,Gene,AT4G37220,,-0.122458146350706,5.8034545217367e-172,5.70464191539122e-170,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT1G19870,AT1G19870,IQD32,Gene,AT1G19870,IQD32,0.0602990500172493,0.0001936700807457,0.0005874391245855,18.0,False,upregulated,#0279EE,25,,,,,,,,,
15201,15201,15201,Gene,15201,,0.313435420897402,0.0051381298652632,0.0132944851755833,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G07060,AT1G07060,DFO,Gene,AT1G07060,DFO,0.0281621912414362,3.2137932400059e-05,0.0001038793566354,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT4G05100,AT4G05100,MYB74,Gene,AT4G05100,MYB74,0.0782893401268434,1.32567863667472e-54,1.88401004715374e-53,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G40330,AT2G40330,RCAR9,Gene,AT2G40330,RCAR9,-0.0731429881441264,2.0344859075217e-55,2.93310703017455e-54,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT5G03050,AT5G03050,AT5G03050,Gene,AT5G03050,,-0.0919252688236919,1.2923343711264898e-11,5.92155435647885e-11,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G28080,AT2G28080,TEC3,Gene,AT2G28080,TEC3,0.151597746129243,5.39630808319506e-56,7.880522955146501e-55,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G58360,AT5G58360,OFP3,Gene,AT5G58360,OFP3,0.079709913943131,4.85026049490304e-08,1.87455037564943e-07,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G39080,AT2G39080,EMB2799,Gene,AT2G39080,EMB2799,0.0242497125271827,1.1313488070496998e-12,5.4113108869861496e-12,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G36380,AT4G36380,ROT3,Gene,AT4G36380,ROT3,-0.0253235007331705,1.63677548463483e-08,6.48871711182648e-08,18.0,False,downregulated,#0279EE,37,,,,,,,,,
AT1G52080,AT1G52080,AR791,Gene,AT1G52080,AR791,0.0857439392764876,4.78842876940985e-05,0.0001528251393193,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G56720,AT1G56720,AT1G56720,Gene,AT1G56720,,-0.0037002751482446,2.6905629550279798e-108,9.96737387072858e-107,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G06640,AT5G06640,EXT10,Gene,AT5G06640,EXT10,0.0154393255198671,1.93309466403088e-14,9.921830118459911e-14,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G08360,AT1G08360,uL1z,Gene,AT1G08360,uL1z,0.0768597680131671,1.32920805744119e-43,1.50989773231025e-42,18.0,False,upregulated,#0279EE,29,,,,,,,,,
