gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction,is_gwas_gene,is_de_gene,is_consensus_de,is_overlap,is_consensus_overlap,gwas_traits,n_gwas_associations
AT1G61500,170.972047069436,1.81893001728464e-19,18,0.116724397470015,0.18431753488099,0.495465767934333,2,1,3,0.722222222222222,1.10959434446509e-18,0.15216867253372,0.10757095266618,1.41458887145806,0.157189073561432,-0.0586665204746554,0.363003865542095,81.8432819668505,0.152003834518457,18.0,6.20362131870057e-12,0.511226596418313,fisher_only,upregulated,True,True,False,True,False,LRDpBZ0,275.0
AT5G55240,141.193245344316,2.15550804745124e-19,11,3.54768881055574,0.532297062016921,7.42400382522551,2,0,2,0.666666666666667,1.3122935269298199e-18,3.2595866898599,1.94405870135717,1.6766914947498,0.0936028246497216,-0.550698348631857,7.06987172835165,97.8862651846553,42.972404251747,12.0,6.649302706057e-19,0.399612355313598,fisher_only,upregulated,True,True,False,True,False,RGE Fe norm,972.0
AT1G20630,170.091519262353,2.59082255871373e-19,18,0.162835817558643,0.0825144018091351,0.528518818564106,2,2,4,0.555555555555556,1.5723372499976799e-18,0.147601100313142,0.123554777566067,1.19462074410046,0.232235240667984,-0.0945618138342071,0.389764014460491,89.7360871722492,0.203402884838312,18.0,4.2919487662065e-18,0.607230141347434,fisher_only,upregulated,True,True,False,True,False,root length day004 minusZn,268.0
AT4G15500,169.378357369683,3.44920790818358e-19,18,-0.495423652689716,-0.547994383912493,0.408035262762318,0,6,6,0.888888888888889,2.0852340086503897e-18,-0.529191551762807,0.103271631978963,-5.12426831669133,2.98695376180632e-07,-0.731600231066249,-0.326782872459365,55.8116852586606,0.0818471076455912,18.0,0.0040102264794961,4.75383769869814e-05,consensus_significant,downregulated,True,True,True,True,True,LRDpBZ75,812.0
AT1G01710,169.040939895347,3.94890345619785e-19,18,-0.0318828253167992,0.0080123686337243,0.259649052456455,0,2,2,0.5,2.3837175887430098e-18,-0.0466528070871454,0.051044968824138,-0.913955051042845,0.360740464872324,-0.146699107574426,0.0533934934001349,76.3527171469063,0.0296972967407608,18.0,5.0745817524836e-10,0.721482954787524,fisher_only,downregulated,True,True,False,True,False,S34,337.0
AT1G17920,168.635420616807,4.64574161867564e-19,18,0.236451799169896,0.13048072205908,0.460057578220866,2,0,2,0.666666666666667,2.7994733048982297e-18,0.252229178388155,0.11880829345388,2.12299302561793,0.0337544362955293,0.0193692021538845,0.485089154622426,73.4963066155866,0.156149609831443,18.0,3.57508283624603e-10,0.233501543956389,fisher_only,upregulated,True,True,False,True,False,Mean(LRR) C,553.0
AT1G02890,168.159090297382,5.62218410740231e-19,18,0.0269112089165754,0.0240365353896149,0.223714288519449,1,3,4,0.611111111111111,3.3745458235028e-18,0.0161925246560407,0.0498145553506405,0.325056091378572,0.745138619900293,-0.0814422097370916,0.113827259049173,86.8860086372225,0.031965325168816,18.0,1.4412269198515e-19,0.918286931842404,fisher_only,upregulated,True,True,False,True,False,As;Stomatasize 261,336.0
AT1G54180,167.173905181122,8.3383442166754e-19,18,0.177047985187383,0.0988839293772538,0.356297077799399,2,0,2,0.666666666666667,4.9812201103783396e-18,0.213858106071147,0.0959040091822689,2.22991830992907,0.025752866598662,0.0258897021009014,0.401826510041392,79.6426344414441,0.115183002386468,18.0,1.26075824603742e-15,0.200054159395864,fisher_only,upregulated,True,True,False,True,False,Mean(TLRL) C;YEL ,174.0
AT3G46100,167.092287206769,8.61489029929603e-19,18,-0.0043548887164207,0.0700952089978141,0.35140264889215,3,2,5,0.555555555555556,5.14464873344567e-18,0.0477015081699448,0.0842870343379225,0.565941233365745,0.571433730231429,-0.117498043496074,0.212901059835964,84.1901579163419,0.088823824750106,18.0,2.0051537183145602e-09,0.845884954617046,fisher_only,downregulated,True,True,False,True,False,rSurvival fruit mlp,2.0
AT1G03110,166.559794687238,1.06575010973827e-18,18,0.0645474363817099,0.0941641653239805,0.285231839769286,2,0,2,0.611111111111111,6.34183632716417e-18,0.0781964086517735,0.0712927583002831,1.09683522585018,0.272713428408385,-0.0615348299753005,0.217927647278847,80.9726538210586,0.0650458209535269,18.0,3.85797414831467e-17,0.648659087295528,fisher_only,upregulated,True,True,False,True,False,Mean(LRD R) ABA,897.0
AT1G29560,166.512242507507,1.08618491528439e-18,18,0.0987496945444797,0.102293694976084,0.573625223435199,2,0,2,0.666666666666667,6.4619536093735896e-18,0.153204351776627,0.147609251589022,1.03790480696415,0.299314375387573,-0.136104465122769,0.442513168676023,85.5210878869575,0.276977751528066,18.0,5.296629912785511e-19,0.673415162074881,fisher_only,upregulated,True,True,False,True,False,RGE Fe norm,243.0
AT2G17450,166.40022976825,1.1358765815828899e-18,18,0.196499347163034,0.157736382921224,0.437357238307752,4,2,6,0.722222222222222,6.7513891961444695e-18,0.174565250340198,0.109951112477489,1.58766242929955,0.112362693063745,-0.0409349701757922,0.390065470856188,84.021866835583,0.168460987293671,18.0,1.31721777430414e-19,0.435293490993109,fisher_only,upregulated,True,True,False,True,False,clim-gs8,28.0
AT1G67430,165.993220124079,1.33627303555534e-18,18,0.0658949083325179,0.0517262239843112,0.17773520964222,2,1,3,0.722222222222222,7.91982491930542e-18,0.0501608628840653,0.0502652049242179,0.997924169605795,0.318316130900326,-0.0483571284429272,0.148678854211058,79.7942731534208,0.0305204147653029,18.0,4.1174907067013304e-19,0.689151434827144,fisher_only,upregulated,True,True,False,True,False,Yield sweden 2009 (2nd experiment),1.0
AT1G04900,165.913295141825,1.3795800835743e-18,18,0.217897552443545,0.188334981310378,0.211848117194559,5,0,5,1.0,8.17276405862229e-18,0.230302145804898,0.056341917459003,4.08758090230913,4.35894688935018e-05,0.119874016765324,0.340730274844473,63.8480573009832,0.031158463062998,18.0,2.53378116167252e-05,0.0024609314516544,consensus_significant,upregulated,True,True,True,True,True,Stomatasize 261,335.0
AT1G18980,165.888943728958,1.3930506370418898e-18,18,0.362819731396807,0.0952319789656334,1.47414535131784,2,3,5,0.611111111111111,8.2516230441807e-18,0.0317933038216715,0.210653608191997,0.150926936854051,0.880033351343116,-0.381080181448054,0.444666789091397,88.6006503124847,0.458139419142315,18.0,2.44758609973358e-16,0.965034670522176,fisher_only,upregulated,True,True,False,True,False,DTFplantingSummer2009,4.0
AT3G60510,165.693941359234,1.5057551426304699e-18,18,0.0383976646956923,0.0828502257258099,0.249737018898521,0,2,2,0.611111111111111,8.91108297122736e-18,0.0181284845399734,0.0706450879318872,0.256613517948369,0.797477138563141,-0.120333343491191,0.156590312571137,78.0434994185852,0.0609282913073346,18.0,1.64426515069746e-16,0.937664102640334,fisher_only,upregulated,True,True,False,True,False,LRLpMRL1225;LRL125,817.0
AT3G21240,165.500247623599,1.6266917638365e-18,18,-0.0112090744075033,-0.131569477620041,0.660048466634003,1,5,6,0.611111111111111,9.61363348153928e-18,-0.174270322384325,0.10127451846837,-1.72077167109665,0.0852922649340469,-0.372764731133966,0.0242240863653164,86.895794346422,0.125243603257593,18.0,5.0081112102596104e-17,0.382018635517791,fisher_only,downregulated,True,True,False,True,False,clim-tmax3;clim-tmin1;clim-tmin12;clim-tmin3;clim-bio6;clim-tmin11;clim-tmax12;clim-bio11;clim-gs sum;clim-tmin2;clim-cyclevsgs,3307.0
AT1G19180,160.759178782896,2.22887631190166e-18,17,-0.101423471292921,-0.123231901537458,0.42862919529805,1,3,4,0.647058823529412,1.3118724139715101e-17,-0.0941738916637192,0.0995955403689853,-0.945563338627616,0.34437135072869,-0.289377563807735,0.101029780480297,82.3019184114573,0.122206015757403,17.0,7.914632590071761e-15,0.709257443100895,fisher_only,downregulated,True,True,False,True,False,clim-pet7,77.0
AT5G53020,164.699743925504,2.23800739235062e-18,18,-0.0190755932760309,-0.0238974359751736,0.324073668134605,2,0,2,0.555555555555556,1.31709742227452e-17,0.0224813859138119,0.086887572028867,0.258741099432987,0.795835006304718,-0.147815125966897,0.192777897794521,77.1830637178652,0.0932039080973322,18.0,7.29606266925726e-14,0.93680877057406,fisher_only,downregulated,True,True,False,True,False,Mean(LRL) ABA,3.0
AT5G03500,164.582810528645,2.34469848780315e-18,18,0.0263652044864816,-0.0165611745190568,0.393969511471576,1,3,4,0.555555555555556,1.37863596029762e-17,-0.0045431112841163,0.0801430878821545,-0.056687499872687,0.95479413166021,-0.161620677142968,0.152534454574735,90.1346655280666,0.0967149702193852,18.0,3.20328626675279e-19,0.986547523515385,fisher_only,upregulated,True,True,False,True,False,SDV,55.0
AT5G19510,164.317520687263,2.6059118138236002e-18,18,0.173916659733062,0.162052839012573,0.238876265973027,4,0,4,0.777777777777778,1.53031714244465e-17,0.156529514139682,0.0509252562558611,3.07371087841442,0.0021141421180241,0.0567178459747214,0.256341182304643,84.6894322829675,0.0329811979131197,18.0,2.36864658275544e-10,0.0422698071875009,consensus_significant,upregulated,True,True,True,True,True,rSeeds mli,1286.0
AT4G35987,162.031755920409,6.46288296070508e-18,18,0.10625635625006,0.0898093989190133,0.278046395823119,2,0,2,0.555555555555556,3.74907889285296e-17,0.124058097384735,0.071256511220565,1.74100717618253,0.0816823206400827,-0.0156020982715468,0.263718293041016,85.376523856918,0.0672783742526454,18.0,2.1205970175230602e-17,0.373261011457641,fisher_only,upregulated,True,True,False,True,False,FT22,16.0
AT4G01250,161.278235596397,8.71276279840477e-18,18,-0.0976833029836318,0.116571795519643,0.699030615648588,3,4,7,0.555555555555556,5.0311649087673103e-17,-0.0657960528563547,0.162823429959176,-0.404094502080267,0.686143227748471,-0.384924111415621,0.253332005702911,91.0738797524033,0.355594759494867,18.0,4.36737414000998e-16,0.895977027370238,fisher_only,downregulated,True,True,False,True,False,clim-bio8,191.0
AT1G15460,156.720851771473,1.12434659440178e-17,17,0.17562498189526,-0.0589987668983358,1.71456354078988,1,2,3,0.529411764705882,6.470197648968491e-17,-0.268125174196212,0.228902857270849,-1.17134918014131,0.241458450680821,-0.716766530405389,0.180516182012965,88.9456609169549,0.518983243256808,17.0,2.79176196969287e-13,0.616436492061605,fisher_only,upregulated,True,True,False,True,False,clim-bio7;clim-bio4,730.0
AT5G48540,160.437790675205,1.21525385015668e-17,18,-0.205275830066596,-0.240109086287026,0.680029028965278,2,2,4,0.666666666666667,6.984042750191791e-17,-0.141947765280119,0.165158109675501,-0.859465911537826,0.390083519164912,-0.465651711998817,0.18175618143858,83.1590889538326,0.370149945874234,18.0,7.46205177139362e-19,0.741494685251235,fisher_only,downregulated,True,True,False,True,False,FT GH,9.0
AT1G56180,159.028524000611,2.12101789184117e-17,18,-0.0193692323231931,-0.0081833834101783,0.281206512867105,0,2,2,0.5,1.21010167752499e-16,-0.0314129159071236,0.0697972206022727,-0.450059696304021,0.652667396899699,-0.168212954508575,0.105387122694328,77.416387256641,0.05584367571133,18.0,1.3315476972151598e-11,0.882482075150328,fisher_only,downregulated,True,True,False,True,False,clim-gs9,110.0
AT1G21190,157.482903949823,3.9010376883619e-17,18,0.0079116308672301,-0.0285831759763797,0.348188380524591,1,2,3,0.555555555555556,2.20577140280718e-16,-0.005776393718794,0.077338463445375,-0.0746897916180347,0.940461530094818,-0.157356996691397,0.145804209253808,89.4722600083153,0.0905064403907911,18.0,1.15982765359033e-16,0.982063731526716,fisher_only,upregulated,True,True,False,True,False,GR21 cold;GR63 cold,394.0
AT4G17610,156.987959580468,4.73999982271422e-17,18,0.23189399166668,0.260317511731959,0.301104240728143,4,0,4,0.833333333333333,2.67402968259446e-16,0.245032618185739,0.0612731035944339,3.99902410375044,6.36042029449282e-05,0.124939541919657,0.365125694451821,67.1348524935593,0.0388412004450159,18.0,2.23903479138509e-05,0.0032963841171448,consensus_significant,upregulated,True,True,True,True,True,8W GH LN,668.0
AT1G29790,156.177716243537,6.51802092683106e-17,18,0.0665003641706208,0.0924070554317217,0.266063116631002,3,0,3,0.555555555555556,3.65879087306358e-16,0.0777030819930782,0.0604164198871445,1.28612523115776,0.19839935978634,-0.0407109250605744,0.196117089046731,78.388075389397,0.0463390348325867,18.0,2.0501273980814197e-11,0.567501549835271,fisher_only,upregulated,True,True,False,True,False,root length day004 minusZn,268.0
AT1G03080,155.693134073031,7.884237193394361e-17,18,0.0828822288250235,0.0218040830042431,0.354362118753054,1,3,4,0.666666666666667,4.41376113228736e-16,0.033613108957654,0.0747901808950653,0.449432112015012,0.653119970739726,-0.11297295199391,0.180199169909218,82.4812357894637,0.0732595356110037,18.0,4.69776674038634e-14,0.882482075150328,fisher_only,upregulated,True,True,False,True,False,Mean(LRD R) ABA,897.0
AT1G03130,155.341769223802,9.049835560837661e-17,18,-0.188617263638448,0.0177148939540456,0.979121443940264,2,2,4,0.5,5.058103763116901e-16,-0.111558785610753,0.223071792144245,-0.500102610636741,0.6170028280108,-0.548771464180279,0.325653892958772,93.181105463148,0.669816221804493,18.0,2.6538315633001e-18,0.86598319343281,fisher_only,downregulated,True,True,False,True,False,clim-bio12,776.0
AT4G36030,112.430382657766,1.5457998195531298e-16,8,-0.464552936251188,-0.298189975290516,0.810105243578909,0,3,3,0.875,8.57234281810312e-16,-0.445582110157935,0.274619096471559,-1.62254597689306,0.104686497031408,-0.983825648709121,0.0926614283932513,93.6175496570595,0.524455918306291,8.0,1.31830939038052e-07,0.421128820675425,fisher_only,downregulated,True,True,False,True,False,FT22,8.0
AT1G11240,153.048087937425,2.22144835000643e-16,18,0.127598819417173,0.108834410327493,0.249339873430353,4,0,4,0.666666666666667,1.2252432605067402e-15,0.128860931391431,0.0567840955260699,2.26931379636521,0.023249250147552,0.0175661492656516,0.24015571351721,80.2434538032041,0.0422542459252378,18.0,6.087309187766489e-11,0.189099246693148,fisher_only,upregulated,True,True,False,True,False,aLRLpMRL125,759.0
AT2G35810,151.710586516966,3.74383843941444e-16,18,-0.045800183934195,-0.0310528560932502,0.269854913321445,1,2,3,0.555555555555556,2.0481602070628102e-15,-0.0896458907426779,0.0634065526190293,-1.41382691598618,0.157412728588348,-0.213920450259819,0.0346286687744634,76.0945670980188,0.0459489680168515,18.0,2.1100488659574198e-11,0.511665330790494,fisher_only,downregulated,True,True,False,True,False,clim-aet1,411.0
AT3G19540,151.371857576709,4.27206428537514e-16,18,0.0150413134822315,-0.020823060822146,0.230470082108315,3,1,4,0.555555555555556,2.3336954896879803e-15,0.0309554525865799,0.055715891771393,0.555594671509391,0.578487974912178,-0.078245688651882,0.140156593825042,84.0730756789193,0.0400190343724441,18.0,4.7558239070649704e-14,0.849351169921521,fisher_only,upregulated,True,True,False,True,False,clim-gs tmax,120.0
AT2G03620,150.964900220852,5.00561153601613e-16,18,0.0140907757917158,0.0808117633207345,0.238940492684894,0,3,3,0.611111111111111,2.7275196255199302e-15,-0.0281872278436435,0.0604180397869412,-0.466536616266321,0.640831444382643,-0.146604409842556,0.0902299541552692,77.8610416258075,0.0446666817869496,18.0,1.02492117690328e-11,0.877375785372169,fisher_only,upregulated,True,True,False,True,False,clim-pet1,2445.0
AT1G04190,150.676129790808,5.60091426778658e-16,18,0.0719287806732243,-0.0244911977799193,0.234834083769903,3,0,3,0.555555555555556,3.04837511967692e-15,0.0852350393465729,0.0581610888776107,1.46549937409072,0.142784723006392,-0.0287586001551771,0.199228678848323,72.9998134176181,0.038174708728246,18.0,7.169619467251091e-09,0.487869162166977,fisher_only,upregulated,True,True,False,True,False,clim-tmin11,1188.0
AT3G29100,149.193611473332,9.96297153502396e-16,18,0.0824669037179278,0.0285278665062192,0.371262826944928,4,0,4,0.666666666666667,5.36454181594853e-15,0.134325492972166,0.0825800403550866,1.62660967946465,0.103820022240412,-0.0275284119656684,0.29617939791,81.49792261252,0.0861667888499766,18.0,7.60116747795964e-12,0.419549656041866,fisher_only,upregulated,True,True,False,True,False,rSeeds tli,1.0
AT1G69570,148.767622225878,1.17525581236876e-15,18,-0.44424660266411,-0.22036272123026,0.946904613825757,2,1,3,0.611111111111111,6.313077201174791e-15,-0.211815296252825,0.168910957014582,-1.25400566071352,0.209839947922432,-0.5428746885956,0.11924409608995,85.0428406650311,0.307616460683851,18.0,6.61470882483699e-11,0.580781812547073,fisher_only,downregulated,True,True,False,True,False,rFitness mlp,261.0
AT2G26860,148.446711237396,1.33088510888418e-15,18,0.232452905268713,0.251511537289401,0.257881797679451,4,0,4,0.833333333333333,7.13872137620896e-15,0.248503305042442,0.0506264638941594,4.90856532192269,9.17450717095198e-07,0.149277259145272,0.347729350939612,61.4079999422227,0.0247564669952336,18.0,0.0002272878117798,0.0001169558059109,consensus_significant,upregulated,True,True,True,True,True,Length,1.0
AT1G22730,148.305092719387,1.4059306384164302e-15,18,0.0527146607950096,0.0292468758245383,0.191350689566902,2,1,3,0.555555555555556,7.53658397691088e-15,0.0477400596063374,0.0510898928022867,0.934432565577836,0.35008080583266,-0.0523942902601567,0.147874409472831,84.651925622309,0.0329946523153495,18.0,2.68546544254356e-16,0.714046644978403,fisher_only,upregulated,True,True,False,True,False,DTFplantingSummer2009,4.0
AT5G44860,148.000546812652,1.58187879367769e-15,18,-0.0831997889789511,-0.130626259275089,0.381334040578282,2,3,5,0.722222222222222,8.458797781853061e-15,-0.0869776010705247,0.0741710649421687,-1.17266215792292,0.240931312360038,-0.232350217052157,0.0583950149111074,88.161971260902,0.0752184348846655,18.0,2.0369450319616398e-12,0.61588205239135,fisher_only,downregulated,True,True,False,True,False,clim-tmax5;clim-tmin6,591.0
AT1G05060,147.31699792951,2.06063948593424e-15,18,-0.0921306478768576,-0.0991248568986398,0.253258081332327,0,4,4,0.666666666666667,1.09747819352974e-14,-0.142496762278307,0.056943199029185,-2.50243689690271,0.0123341611137653,-0.254103381540006,-0.0308901430166081,70.7189190061785,0.0355499405371641,18.0,1.33017903506228e-06,0.131886289581456,fisher_only,downregulated,True,True,False,True,False,clim-aet2,242.0
AT1G47890,147.169741292768,2.1813209041147604e-15,18,0.273229150429606,-0.261250848305325,1.72324320830585,0,2,2,0.555555555555556,1.16091813212121e-14,-0.305461418851426,0.288216407122729,-1.05983355320002,0.289220329192749,-0.870355196565508,0.259432358862656,79.4202926466687,0.932411100351419,18.0,6.95877656926187e-13,0.663926805408139,fisher_only,upregulated,True,True,False,True,False,aLRLpMRL0,234.0
AT3G11730,146.892631181396,2.4278070645801702e-15,18,-0.0121909613468547,-0.105140868024614,0.242476733907098,3,2,5,0.555555555555556,1.28985171930367e-14,-0.0069812401694534,0.0593433240394464,-0.117641542371522,0.906351687420503,-0.123292018009658,0.109329537670751,82.8504844893808,0.0493052208305767,18.0,1.10920837845461e-15,0.972635027787787,fisher_only,downregulated,True,True,False,True,False,DTFplantingSummer2008,56.0
AT2G22540,146.796199992641,2.5199263365993202e-15,18,0.0432360344066882,0.0824364794673067,0.481683249616921,5,1,6,0.555555555555556,1.33783445985926e-14,0.0730627721645934,0.121248846271734,0.602585298014715,0.546784603235054,-0.164580599695039,0.310706144024226,83.80976659232,0.184302802926795,18.0,2.24589352693153e-13,0.833463084154425,fisher_only,upregulated,True,True,False,True,False,FT16;FT10;FT GH;0W GH FT;LD;2W,34.0
AT1G20816,146.330921357982,3.01565997685099e-15,18,0.120833561522293,0.0565659526971913,0.436241777368707,3,0,3,0.555555555555556,1.59530902516098e-14,0.154281096025162,0.106629010677331,1.44689606557478,0.147926035250541,-0.0547079246095441,0.363270116659868,80.7579008474682,0.151659758015589,18.0,4.90069649814364e-12,0.496409961382773,fisher_only,upregulated,True,True,False,True,False,Basal125,2.0
AT5G51800,138.574981769371,3.20622579712986e-15,16,0.907688435001668,0.890520821388346,0.876808433043647,4,0,4,0.875,1.6949106243312e-14,0.893096165432222,0.241331469898173,3.70070329331294,0.0002150027534727,0.420095176095691,1.36609715476875,77.224463402965,0.573591148440609,16.0,1.9368714391465e-08,0.0083497027404035,consensus_significant,upregulated,True,True,True,True,True,clim-bio5;clim-bio1;clim-bio11;clim-tmax7;clim-pet4;clim-tmax10,1613.0
AT5G40870,145.55281248525,4.0705761235499805e-15,18,0.0722204793326236,0.0846013319331744,0.212253102455072,3,1,4,0.666666666666667,2.1415810581689502e-14,0.0711046166880901,0.0530844133421609,1.3394631721703,0.180419935863932,-0.0329389216029827,0.175148154979163,80.0513558378609,0.0369553758088442,18.0,4.5665153399191e-12,0.544553234913246,fisher_only,upregulated,True,True,False,True,False,deltaRGR P Zn norm on Zn norm;RGE Fe norm,346.0
AT1G03270,145.53202492083,4.10330149960968e-15,18,0.124376855948167,0.0100086599100368,0.515143065054903,3,0,3,0.5,2.15836070873865e-14,0.179485749445156,0.125802898595153,1.4267218915421,0.153660072995891,-0.0670834009520883,0.4260548998424,90.7431326648132,0.209265313661145,18.0,1.60328898087359e-16,0.505356188344244,fisher_only,upregulated,True,True,False,True,False,clim-bio12,776.0
AT1G63120,145.489146112434,4.17163362906922e-15,18,-0.0953597411322551,-0.171535270320944,0.254203654782168,2,1,3,0.666666666666667,2.19363684885838e-14,-0.0568859406336688,0.0666791466257011,-0.853129404204799,0.393587546886487,-0.187574666539908,0.0738027852725708,81.2189419383591,0.0570623418189204,18.0,4.82998455114118e-14,0.74344314411892,fisher_only,downregulated,True,True,False,True,False,Seed bank 133-91,87.0
AT1G03457,144.985323323304,5.0645273822999705e-15,18,-0.131855381451654,-0.171000840670031,0.382505731334517,1,4,5,0.833333333333333,2.65455499564483e-14,-0.163849518695296,0.0745772552535667,-2.19704410062021,0.0280172967525841,-0.310018253058137,-0.0176807843324548,83.9024946427868,0.0719289338872059,18.0,6.05944375987657e-07,0.209580366884526,fisher_only,downregulated,True,True,False,True,False,LRDpMR0,224.0
AT1G53490,143.15755460819,1.0218679701261801e-14,18,-0.0473817963429652,0.0957344714417724,0.512567604639416,0,2,2,0.722222222222222,5.2967112271566e-14,-0.0510132294637288,0.130838456229325,-0.389894767439906,0.696614363306173,-0.307451891466025,0.205425432538568,85.228429001448,0.230088594195146,18.0,4.0713946817253703e-17,0.899778222620455,fisher_only,downregulated,True,True,False,True,False,Mean(TLRL) C,3.0
AT5G27720,141.596870554344,1.8569026514602202e-14,18,-0.0649906611196087,-0.0947409996935995,0.205176159017226,1,2,3,0.722222222222222,9.53453744691696e-14,-0.0891770099409774,0.0426118333064754,-2.09277571559978,0.0363691806020896,-0.172694668536893,-0.0056593513450613,71.0366814564397,0.0191776037463821,18.0,5.83265469688168e-08,0.243846980270672,fisher_only,downregulated,True,True,False,True,False,clim-tmax1,387.0
AT2G35710,141.253452306648,2.11715275748707e-14,18,-0.201628358092203,-0.120835378771525,0.752942823383657,1,3,4,0.722222222222222,1.08482915654395e-13,-0.189109583478936,0.167401904407378,-1.12967402699752,0.258613605381901,-0.517211287060815,0.138992120102942,91.4555352130919,0.417654475084377,18.0,1.80887748932652e-14,0.63373485518437,fisher_only,downregulated,True,True,False,True,False,clim-aet1,411.0
AT4G12490,117.457811752047,2.7457007207301e-14,12,0.843415915310398,-0.49719924140753,2.22248233900379,2,2,4,0.583333333333333,1.40094979459903e-13,0.515569718654049,0.590029898596252,0.87380270030493,0.38222570964996,-0.640867632396425,1.67200706970452,93.0161960983318,3.45265243691121,12.0,1.3282428532098099e-11,0.735489696919742,fisher_only,upregulated,True,True,False,True,False,Germ in dark,20.0
AT3G07050,139.229975092689,4.5764705230435204e-14,18,0.136132869660169,0.123846648301965,0.25174582242944,2,0,2,0.611111111111111,2.31459166455351e-13,0.125339620204316,0.0522976051680114,2.39666079931671,0.01654523212711,0.0228381975973176,0.227841042811314,67.222034162722,0.0279610373934292,18.0,2.05982809144189e-06,0.156477000306776,fisher_only,upregulated,True,True,False,True,False,avrRpm1;avrB,42.0
AT1G09960,138.929711754011,5.12958146238435e-14,18,-0.0462538073429414,-0.11818238844949,0.368586305141197,1,2,3,0.555555555555556,2.59054595192381e-13,-0.0701198563431329,0.0896127154439193,-0.782476638452215,0.433934509494588,-0.245757551170051,0.105517838483785,79.9155243575832,0.102847455101956,18.0,1.32502831572392e-10,0.768325314274984,fisher_only,downregulated,True,True,False,True,False,LRL125,398.0
AT2G25300,137.786890676709,7.91358782447765e-14,18,0.110660516505071,0.099731184392135,0.252222039770981,2,0,2,0.611111111111111,3.96374369502234e-13,0.147313156219357,0.0634898669220789,2.32026248220294,0.0203266823706063,0.0228753036688419,0.271751008769873,73.7314188131392,0.0440038298543934,18.0,2.67256416719951e-07,0.175537547955483,fisher_only,upregulated,True,True,False,True,False,LN10,3.0
AT1G77950,130.105538882518,8.74575115254032e-14,16,0.435461553161255,-0.284763653287193,2.88930154657806,1,3,4,0.5625,4.37338115972633e-13,0.137396925436199,0.670997706974681,0.204765119177052,0.83775564040216,-1.17773441394314,1.45252826481554,88.3723167819427,5.6028790330248,16.0,5.49832343396171e-13,0.951211770438751,fisher_only,upregulated,True,True,False,True,False,Na23,4.0
AT5G57110,137.014916890123,1.0599587669199599e-13,18,0.189271054862835,0.0811103461238794,0.502407636004274,4,2,6,0.611111111111111,5.28716193771388e-13,0.144994061489557,0.0899407324434346,1.61210674574778,0.106938713073472,-0.0312865348427276,0.321274657821842,88.6164253918022,0.106158057675577,18.0,1.35259987852519e-12,0.425546256615111,fisher_only,upregulated,True,True,False,True,False,FT10,2.0
AT1G76760,136.67017437131,1.20751797644728e-13,18,-0.0727925112474424,-0.116963731053637,0.392328589006179,1,4,5,0.666666666666667,6.00818622333335e-13,-0.153072560553633,0.0838173681621024,-1.82626302770079,0.0678106515156644,-0.317351583430288,0.0112064623230219,74.3784930128826,0.0775579593667099,18.0,1.29563924331308e-06,0.33924287370926,fisher_only,downregulated,True,True,False,True,False,DTF spain 2008 (2nd experiment),27.0
AT1G54170,135.65780001771,1.7695316956057998e-13,18,-0.0551097356857311,-0.0420131992403022,0.175500893561715,0,3,3,0.611111111111111,8.74504518507299e-13,-0.0779155415455061,0.0407901164049764,-1.91015737175,0.0561129539131751,-0.157862700624456,0.0020316175334439,72.1701390513865,0.0198884210862859,18.0,1.94479734196329e-08,0.307709484193673,fisher_only,downregulated,True,True,False,True,False,Mean(TLRL) C;YEL ,87.0
AT5G44010,135.521345337794,1.86293716928374e-13,18,0.0379278041171286,-0.162996111248542,0.564350294427282,3,0,3,0.611111111111111,9.1943992034039e-13,0.0395773239791094,0.135168661174783,0.292799556014934,0.769675367638105,-0.225348383761962,0.304503031720181,82.6188771148602,0.250135325453337,18.0,6.46355936780088e-14,0.927873896894267,fisher_only,upregulated,True,True,False,True,False,PC3sc75;aLRLpMRL75,301.0
AT3G18770,135.380110194915,1.9647765223980499e-13,18,-0.136858030561849,-0.119192954583985,0.297363411837048,0,3,3,0.666666666666667,9.68688764975597e-13,-0.133493468612062,0.064831343328016,-2.05908842481712,0.0394857684934971,-0.260560566604324,-0.0064263706197997,74.8886918665247,0.0492150389228426,18.0,1.83732199041939e-09,0.255015457692109,fisher_only,downregulated,True,True,False,True,False,Se82;clim-gs tmax,405.0
AT3G19240,135.296451539914,2.02768902104272e-13,18,-0.11806601105614,-0.113953443336744,0.2291595026241,0,3,3,0.666666666666667,9.99421537332746e-13,-0.138344452987705,0.0477995529922004,-2.89426248421777,0.003800503144197,-0.232029855329531,-0.0446590506458781,64.0140665644314,0.0216375140752023,18.0,0.0003907504473581,0.0623412283065185,fisher_only,downregulated,True,True,False,True,False,clim-gs tmax,60.0
