accession_id,name,country,group,latitude,longitude,elevation_m,predicted_response_score,expanded_prs_763genes,genome_wide_prs
9869,Moj-0,ESP,relict,36.76,-5.28,773.0,0.6275973969286258,0.5524500879265547,0.5900237424275903
6830,Kz-13,KAZ,admixed,49.5,73.1,639.0,0.6209639167176213,0.552719359386751,0.5868416380521861
9622,Bijisk-4,RUS,admixed,52.52,85.27,184.0,0.6208961999486726,0.5691589314549976,0.5950275657018351
9709,Zerev-1-34,BUL,italy_balkan_caucasus,41.85,23.13,303.0,0.6144813430601966,0.5881611136742703,0.6013212283672335
5104,UKSE06-252,UK,germany,51.3,0.5,13.0,0.6078966358862398,0.5348243214916358,0.5713604786889378
9593,IP-Vaz-0,ESP,spain,42.26,-2.99,1616.0,0.6059333261187416,0.569276329053054,0.5876048275858978
7177,Jm-0,CZE,central_europe,49.0,15.0,487.0,0.6014208574929187,0.5297593695223191,0.5655901135076189
9699,Kolar-1,BUL,italy_balkan_caucasus,41.37,23.14,328.0,0.6014208574929187,0.5417053234031602,0.5715630904480395
350,TOU-A1-88,FRA,western_europe,46.6667,4.11667,257.0,0.5931937436424355,0.5043272107369888,0.5487604771897121
7384,Ven-1,NED,admixed,52.0333,5.55,11.0,0.5931937436424355,0.5134634462591084,0.553328594950772
6979,Wei-0,SUI,central_europe,47.25,8.26,637.0,0.5931937436424355,0.5053932054739455,0.5492934745581906
5486,UKNW06-233,UK,germany,54.6,-3.3,110.0,0.5822515766130103,0.49837537902369033,0.5403134778183503
9749,Knjas-1,SRB,italy_balkan_caucasus,43.54,22.29,278.0,0.5813306549335611,0.5693999088317963,0.5753652818826787
9703,Melni-1,BUL,italy_balkan_caucasus,41.53,23.39,500.0,0.5813306549335611,0.5113186882686028,0.5463246716010819
9684,Castelfed-2-200,ITA,central_europe,46.3378,11.2928,375.0,0.5666039787027399,0.5992376406478617,0.5829208096753008
7411,Wl-0,GER,central_europe,47.9299,10.8134,699.0,0.5666039787027399,0.5334736157291666,0.5500387972159533
9678,Mitterberg-4-194,ITA,central_europe,46.3718,11.2866,504.0,0.5666039787027399,0.5257772624135861,0.546190620558163
