gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction
AT4G34670,199.095738438276,1.83087530793301e-24,18,0.148607103000604,0.154725965738173,0.182328640077525,4,0,4,0.777777777777778,1.30617538635094e-23,0.133595017941464,0.0404790590938839,3.30034889476099,0.000965646985927408,0.0542575199893836,0.212932515893545,75.5330246075528,0.0176138660380876,18,2.63251067869196e-08,0.0248816187681512,consensus_significant,upregulated
AT3G55990,198.914614432843,1.97400795223592e-24,18,-0.482630576895923,-0.427462179182656,0.616374593095219,0,8,8,0.722222222222222,1.40674154509126e-23,-0.491923144408313,0.137223156545702,-3.58484061139113,0.00033728412411679,-0.76087558908279,-0.222970699733836,86.0535908298036,0.250055306320975,18,3.29599265475836e-12,0.0117054511676759,consensus_significant,downregulated
AT1G52500,198.463847110718,2.38056273163021e-24,18,0.200100290442124,0.111279918098659,0.246736824754356,3,0,3,0.944444444444444,1.69181961295823e-23,0.202059387868664,0.0598177122041792,3.37791902135881,0.000730365850952338,0.0848188263108909,0.319299949426438,81.6073839177473,0.0449460342169213,18,4.60517590598764e-13,0.0204759905884527,consensus_significant,upregulated
AT1G69070,198.434529202288,2.40972841018111e-24,18,0.210981159715986,0.143643544506246,0.292201847859203,3,0,3,0.722222222222222,1.71231262618852e-23,0.172187385670874,0.0571785881191441,3.01139624700218,0.00260049255618728,0.0601194122705018,0.284255359071246,80.256587320051,0.0412138670830013,18,9.774932838466e-14,0.0484802116531058,consensus_significant,upregulated
AT4G18430,194.196286865912,2.41402510011173e-24,17,-0.0475280909335861,-0.30482954716254,0.997507064958597,1,6,7,0.647058823529412,1.71513096127171e-23,-0.488225806513662,0.0903739197820586,-5.40228649693456,6.57967493804476e-08,-0.665355434428208,-0.311096178599115,58.1042677846276,0.0550468358489293,17,0.0018427581626287,1.42232279615867e-05,consensus_significant,downregulated
AT1G49300,198.206280939401,2.64932324515189e-24,18,-0.160937083989796,-0.207715118587423,0.192030245867216,0,7,7,0.833333333333333,1.88076221784473e-23,-0.185232984044881,0.0437442331037805,-4.23445494187605,2.29106714303821e-05,-0.270970105459616,-0.0994958626301469,70.6032298073351,0.0206148660343042,18,4.51858779183631e-06,0.00152788853019788,consensus_significant,downregulated
AT5G38710,198.123778647971,2.74165444250004e-24,18,-0.471909226468232,-0.429011915070075,0.556758168057411,0,5,5,0.777777777777778,1.94577611404615e-23,-0.489031318622464,0.129133936724992,-3.78700852018415,0.000152471873887483,-0.742129183785322,-0.235933453459607,72.7932658360988,0.180109358672297,18,4.94399420800782e-06,0.00642636125489696,consensus_significant,downregulated
AT5G08290,198.08410505156,2.78719062356337e-24,18,-0.120971743448604,-0.122320910398018,0.140187297361211,0,3,3,0.888888888888889,1.97674201357696e-23,-0.128302023270598,0.0271381155484462,-4.7277425376702,2.27029800632476e-06,-0.181491752353839,-0.0751122941873569,70.1390337788371,0.00741669351089258,18,2.04640591145617e-08,0.000247462482689398,consensus_significant,downregulated
AT1G28470,197.773487716101,3.17078880564525e-24,18,-0.255763017474614,-0.174746608139013,0.554413356169265,0,3,3,0.777777777777778,2.24419896088632e-23,-0.422549620777782,0.134043977996999,-3.15232080614053,0.00161978206609655,-0.685270989996379,-0.159828251559185,77.3422955571034,0.192307271774353,18,2.99325722146867e-10,0.0351782221504201,consensus_significant,downregulated
AT2G32295,197.360595808106,3.7633913545071e-24,18,-0.178952712451099,-0.215688227962804,0.210259628665204,0,4,4,0.833333333333333,2.65746632231664e-23,-0.195572353797878,0.0490867916656861,-3.98421545106995,6.77034273898796e-05,-0.291780697579243,-0.0993640100165122,75.0242533180114,0.0262520913061241,18,2.64029099464184e-07,0.00345061358221661,consensus_significant,downregulated
AT5G47600,197.264009370119,3.91725472362339e-24,18,0.788904522333173,0.670556864595637,1.07490128783138,6,0,6,0.833333333333333,2.76385858361579e-23,0.792299945406123,0.160443429152441,4.93818880331546,7.88514833023448e-07,0.477836602711234,1.10676328810101,68.4253270237299,0.216226871541086,18,2.66896988615939e-05,0.000104365570399461,consensus_significant,upregulated
AT3G21270,197.236144476536,3.96279896278606e-24,18,-0.293033622224074,-0.385057192626757,0.373639542027488,0,6,6,0.722222222222222,2.79561273572869e-23,-0.340910158261272,0.0662394474023824,-5.14663348850659,2.65202764014035e-07,-0.470737089525777,-0.211083226996767,58.6653237318651,0.0368802639214634,18,0.00413851112428496,4.33996655822257e-05,consensus_significant,downregulated
AT5G60750,197.189210773773,4.04070775419328e-24,18,-0.222932277489021,-0.19244030804521,0.167703022051799,0,3,3,0.888888888888889,2.84863859209977e-23,-0.232609424754969,0.0501142530099324,-4.64158220035459,3.45751423167373e-06,-0.330831555766564,-0.134387293743373,62.5178402438515,0.0229549599566488,18,3.33661310172381e-05,0.000344980131531077,consensus_significant,downregulated
AT3G10480,196.954682742513,4.45351608778414e-24,18,-0.135421394517752,-0.143168080810736,0.219268164978558,0,3,3,0.666666666666667,3.13625425335257e-23,-0.147266771077266,0.0482133373064087,-3.0544820023834,0.00225449541164044,-0.241763175772308,-0.0527703663822231,76.1263473132137,0.0274477268154258,18,5.87592492438432e-09,0.0441571309692536,consensus_significant,downregulated
AT5G43600,196.761381844975,4.82519303404183e-24,18,-0.239935680986181,-0.230746079126348,0.186596649102579,0,5,5,0.888888888888889,3.39569279538718e-23,-0.219749201007492,0.0457780854314164,-4.80031436300923,1.58416761030672e-06,-0.309472599734266,-0.130025802280718,70.4351477141327,0.0223134230037717,18,1.26154175713421e-06,0.000183876850767682,consensus_significant,downregulated
AT3G15770,196.56522641201,5.23399541850827e-24,18,0.205639024456857,0.212199344476107,0.253678257405018,4,0,4,0.833333333333333,3.67989157702517e-23,0.232653683516939,0.0691066915114827,3.36658691695986,0.00076104594904813,0.0972070570637127,0.368100309970164,71.7099102416226,0.0521836874939203,18,9.37639880669906e-07,0.0211155657863172,consensus_significant,upregulated
AT4G22760,196.163997673222,6.18093264314136e-24,18,0.382670921571503,0.275749704515147,0.311775686915119,4,0,4,0.944444444444444,4.33450324431401e-23,0.390594689663836,0.0764721729254249,5.10767086538448,3.26154125262479e-07,0.240711984910485,0.540477394417188,68.8445105271743,0.054517017915826,18,2.76776551133156e-06,5.06652114823906e-05,consensus_significant,upregulated
AT4G15430,195.979819267905,6.67107505907605e-24,18,-0.52472388426809,-0.588410482706908,0.542820704341166,3,7,10,0.833333333333333,4.67632991141418e-23,-0.416089093429323,0.11864129105664,-3.50711872505399,0.000452986992180031,-0.648621750979672,-0.183556435878975,86.1243225206161,0.189580129992525,18,2.81463574719526e-22,0.0143660006737584,consensus_significant,downregulated
AT2G31930,191.688842628944,6.88670305302387e-24,17,-0.359788884872715,-0.582796815106578,1.45442910285682,0,6,6,0.647058823529412,4.82552686857017e-23,-0.8251741274958,0.218747188510647,-3.77227306606336,0.000161767075330878,-1.25391073869606,-0.396437516295537,77.7325695002337,0.462382535332799,17,6.08520457875079e-09,0.00675774793596398,consensus_significant,downregulated
AT1G63220,195.406454387904,8.45918919221092e-24,18,-0.202632099447454,-0.312876758776951,0.399575633868706,1,4,5,0.722222222222222,5.9153917847607e-23,-0.266192344082973,0.0867489633354575,-3.06853631268894,0.00215110183842015,-0.436217187916655,-0.0961675002492905,80.4966399134569,0.0797010159036861,18,4.87791467188775e-13,0.0427779868856231,consensus_significant,downregulated
AT3G49950,173.502248587221,9.27220516835636e-24,13,0.65706246313242,0.5369832342052,0.991404993597573,4,0,4,0.615384615384615,6.4751980683916e-23,1.0002134274243,0.304322299018657,3.28669121733658,0.00101371923611868,0.403752681655299,1.59667417319329,71.5448729034968,0.681905380274017,13,4.06878565009171e-05,0.025791053574858,consensus_significant,upregulated
AT5G47530,194.997679122529,1.00188673956214e-23,18,-0.279696703736694,-0.298013416842508,0.821225671728435,0,8,8,0.666666666666667,6.99192196719306e-23,-0.62711397237894,0.116098837137135,-5.40155257229837,6.60665704020969e-08,-0.854663511814706,-0.399564432943175,67.6091192419832,0.11261846827064,18,1.4881780623754e-06,1.42232279615867e-05,consensus_significant,downregulated
AT5G26860,194.993069779723,1.00379983368307e-23,18,0.263339816730026,0.260757010318966,0.271441528393739,7,0,7,0.833333333333333,7.00338959107204e-23,0.224954663342178,0.0537946046714503,4.1817328097508,2.89295820731517e-05,0.119519175623565,0.33039015106079,74.9731155490358,0.0317742047328284,18,2.21827573143898e-05,0.00180641057659509,consensus_significant,upregulated
AT3G20490,194.946437270326,1.02336061130135e-23,18,-0.203365420103622,-0.155667749150964,0.226243853789771,0,3,3,0.833333333333333,7.13602567340474e-23,-0.202398094698614,0.0573813390663849,-3.52724593032689,0.000419906542104388,-0.314863452653409,-0.089932736743818,72.4274143834539,0.0376255560589948,18,5.15641902387837e-09,0.0136250350409907,consensus_significant,downregulated
AT3G19010,194.559353440876,1.20111891372424e-23,18,-0.26440578139906,-0.156293968942024,0.359884236615137,0,6,6,0.777777777777778,8.35423113658563e-23,-0.267083589940726,0.0788828844674022,-3.38582433621703,0.000709647944391849,-0.421691202493469,-0.112475977387984,76.5954221257512,0.075406392079169,18,5.44001967563222e-07,0.0200118199117366,consensus_significant,downregulated
AT5G15180,185.953532747807,1.27406228869405e-23,16,-0.456780727710665,-0.426680024166008,0.570075172348867,0,6,6,0.875,8.8520892698139e-23,-0.750334973535499,0.102358909564681,-7.33043148590165,2.29412892148156e-13,-0.950954749779066,-0.549715197291931,36.7178323404366,0.0508927866465282,16,0.124049252409795,2.16415609022089e-10,consensus_significant,downregulated
AT4G17215,194.39745835223,1.28430870879737e-23,18,-0.143512000581703,-0.410466003670292,0.625267297970682,0,8,8,0.722222222222222,8.92208623949836e-23,-0.393950694810558,0.0686291228468453,-5.74028456825405,9.45175897701833e-09,-0.528461303880949,-0.259440085740166,51.646828714236,0.0313588410390551,18,0.00776102881417458,2.75502844249224e-06,consensus_significant,downregulated
AT2G41475,194.224000550904,1.37982650785289e-23,18,-0.228902579679419,-0.116144165023388,0.304656035284623,0,8,8,0.777777777777778,9.57411438289741e-23,-0.251512004257913,0.0716064331812752,-3.51242190238966,0.000444042486080283,-0.391858034354586,-0.11116597416124,81.6105632227527,0.0659683350063279,18,2.01816345635472e-10,0.0141776617524858,consensus_significant,downregulated
AT1G64260,185.556860246533,1.50518245393029e-23,16,0.710009842257612,0.351129196806336,0.719942732863729,2,0,2,1,1.04341491306846e-22,0.659033507201993,0.189290250063137,3.48160302488996,0.000498422004342297,0.288031434453664,1.03003557995032,76.0248568861428,0.370613583019773,16,3.18701048788205e-11,0.0154021008179248,consensus_significant,upregulated
AT3G21300,193.360387579005,1.97175963167072e-23,18,0.312832958530948,0.248605839547815,0.455646595512899,4,0,4,0.722222222222222,1.36357490530769e-22,0.35250031593675,0.098769314936388,3.56892539108706,0.000358448476954059,0.158916015883735,0.546084615989764,80.8135032585074,0.119463497377524,18,7.17168512044646e-07,0.0122434106506152,consensus_significant,upregulated
AT1G19110,193.301535496646,2.02028882897499e-23,18,-0.128410210680531,-0.110426278919193,0.16164717868233,0,4,4,0.722222222222222,1.39620519990188e-22,-0.145494590354038,0.0404810932713366,-3.594136882095,0.000325468705882412,-0.224836075220665,-0.066153105487412,71.003199869537,0.0174680244255649,18,1.09780053838931e-08,0.0114170756114123,consensus_significant,downregulated
AT3G13880,193.107779453975,2.18863473816494e-23,18,0.376557635013167,0.2303002733998,0.455764235476288,4,0,4,0.722222222222222,1.51154133793079e-22,0.354828838419526,0.116060824011429,3.05726623468212,0.00223365788586449,0.127353803341084,0.582303873497969,83.2278317071714,0.179831539410118,18,8.04046264063503e-17,0.0439057687078884,consensus_significant,upregulated
AT2G35820,192.911625191983,2.37331827667255e-23,18,0.569672662039841,0.358023064412965,0.6841874528608,7,0,7,0.777777777777778,1.63691151996786e-22,0.58242991406946,0.147110027007946,3.95914490613206,7.52185905348212e-05,0.294099559369171,0.870760268769749,83.8488015374352,0.251136253283549,18,5.09095250848542e-12,0.00372438158459596,consensus_significant,upregulated
AT3G17465,192.893558918414,2.3910905336435e-23,18,0.229640952391306,0.212823330189794,0.220733962188222,7,0,7,0.888888888888889,1.6487310985337e-22,0.226913712508938,0.0476992659721419,4.75717409658806,1.96321846854981e-06,0.133424869114543,0.320402555903333,78.1118545575625,0.0285373111577912,18,8.4165640261795e-07,0.000218114833024065,consensus_significant,upregulated
AT5G12020,184.415733277845,2.43052112976823e-23,16,1.6253660568787,1.95634349636472,1.83123161152632,7,0,7,0.875,1.67525202066535e-22,1.62982971872861,0.43405731637613,3.75487212687896,0.000173429998410771,0.779093011405288,2.48056642605193,82.1516109465026,2.3263606978684,16,2.25380968208047e-11,0.00711920739459262,consensus_significant,upregulated
AT5G01750,192.473071319823,2.84439004965217e-23,18,-0.13737789643957,-0.156607032222238,0.189997594669891,0,4,4,0.777777777777778,1.95687550327409e-22,-0.176748623000705,0.0477581967655802,-3.70090654528417,0.000214830592165556,-0.270352968627819,-0.0831442773735903,66.5088199049434,0.0182619366483107,18,0.00161580931862367,0.00834926625012563,consensus_significant,downregulated
AT4G13270,192.105636502367,3.31010583320219e-23,18,-0.160142113409747,-0.205929347122239,0.284952827325287,1,3,4,0.777777777777778,2.27215715975435e-22,-0.169830352374178,0.0505604649586234,-3.35895551026202,0.000782376620578644,-0.268927042734679,-0.0707336620136768,74.3197542512382,0.0278032134030813,18,1.35290303784608e-05,0.0214663292343217,consensus_significant,downregulated
AT1G70310,192.022681488041,3.42535574804785e-23,18,0.187714356729401,0.187920137081363,0.132802239301191,5,0,5,0.944444444444444,2.34971436266761e-22,0.202937744800712,0.0296377331390166,6.84727620188856,7.52693102985512e-12,0.14484885526483,0.261026634336594,39.6768502989214,0.00515966614883085,18,0.0755470342062117,5.07178298120783e-09,consensus_significant,upregulated
AT3G25230,191.858385453596,3.66555833886771e-23,18,0.323943444943479,0.26640025257394,0.272909228817967,5,0,5,0.944444444444444,2.51249528982532e-22,0.281909537269038,0.0554622207071677,5.08291110010683,3.71693694026313e-07,0.173205582180377,0.390613492357698,75.2893880746414,0.0336937129253269,18,0.000226989801396206,5.6224360410674e-05,consensus_significant,upregulated
AT4G31290,191.848436845865,3.6806312523019e-23,18,0.334848750364898,0.328994596443931,0.333992578126897,8,0,8,0.888888888888889,2.52249363034096e-22,0.332399597063909,0.0504774980678329,6.58510444826767,4.545657190884e-11,0.233465518821267,0.431333675306552,52.3556905354391,0.0208934065816393,18,0.00206464475488859,2.45673830928985e-08,consensus_significant,upregulated
AT5G05220,191.804293104665,3.74826162910579e-23,18,1.49824343231947,1.57484004564522,1.86263458943525,5,0,5,0.777777777777778,2.56782638347703e-22,1.43014245169771,0.398087787536697,3.59253033243548,0.000327482520637671,0.649904725440555,2.21038017795487,80.9808455345609,1.83324833401499,18,3.90046786916754e-14,0.011449530391351,consensus_significant,upregulated
AT3G61780,191.673415729843,3.9561438741789e-23,18,0.236372684805315,0.121257512384872,0.265771162376262,5,0,5,0.777777777777778,2.70881033263534e-22,0.276070083763521,0.0696987643179389,3.96090356070297,7.46666864890251e-05,0.139463015933415,0.412677151593627,68.5716859875009,0.0525110173405871,18,3.59430509491076e-07,0.00371429181380305,consensus_significant,upregulated
AT1G04350,191.642767113234,4.00646394598049e-23,18,-0.604691855228465,-0.547169665391289,0.341383868446116,0,8,8,1,2.74254135136288e-22,-0.571743423446486,0.0498724676885629,-11.4641093562251,1.99804512745747e-30,-0.669491663936206,-0.473995182956765,2.12289552706597,0.000992731937410267,18,0.599925783072099,2.59166433482508e-26,consensus_significant,downregulated
AT5G25160,191.330902731078,4.55622993549158e-23,18,-0.284081219722442,-0.27555325627943,0.620504937122695,0,8,8,0.777777777777778,3.11230442066266e-22,-0.421664213162316,0.127210430522906,-3.31469842079018,0.000917420433912535,-0.670992075445047,-0.172336350879585,86.6781878000471,0.178764098897727,18,3.12896846560626e-13,0.0240158636695853,consensus_significant,downregulated
AT2G35960,191.22759629478,4.75444826749271e-23,18,-0.804152674452534,-0.537639179314932,0.945353528903137,0,5,5,0.944444444444444,3.24642309605498e-22,-0.837442504810528,0.22503812398795,-3.72133614504968,0.000198171435294996,-1.27850912297537,-0.396375886645688,83.3231494560593,0.685837213899442,18,1.39017618710547e-09,0.00786681465099125,consensus_significant,downregulated
AT2G28890,191.223405892936,4.76266759065891e-23,18,-0.128422426012789,-0.15823182205821,0.191422379000052,0,6,6,0.777777777777778,3.25160761145472e-22,-0.181483130634959,0.0431994943457114,-4.20104756742309,2.65682756538287e-05,-0.266152583702895,-0.0968136775670226,58.8711368708515,0.0144902395003448,18,0.00801595248043085,0.00169971444392509,consensus_significant,downregulated
AT5G20885,191.211378948918,4.78633680069754e-23,18,-0.223348833867983,-0.264538028701688,0.33085581439437,0,6,6,0.833333333333333,3.26690776292744e-22,-0.249933310152955,0.0806110635953717,-3.10048396591687,0.00193204673922366,-0.407928091555351,-0.0919385287505584,81.8849617984317,0.0764226737119438,18,1.47364101862422e-06,0.0398282422550982,consensus_significant,downregulated
AT1G61400,191.124794954098,4.96023340571784e-23,18,0.272868759348445,0.224967648807733,0.359204775140888,4,0,4,0.722222222222222,3.38382063604313e-22,0.315875740291416,0.097509461990233,3.23943680791774,0.00119766001915025,0.124760706638682,0.50699077394415,78.8177708230654,0.104167848450714,18,1.31345235004357e-11,0.0289676359902,consensus_significant,upregulated
AT2G48140,186.790624546628,5.29662413169953e-23,17,-0.269884951961148,-0.38082495606851,0.972237267120051,0,7,7,0.764705882352941,3.60903359668291e-22,-0.53161320312878,0.176267249773464,-3.01594994993115,0.00256175541463795,-0.877090664338696,-0.186135741918864,88.9056665011885,0.327820751405383,17,4.37044483353132e-16,0.0479661197881902,consensus_significant,downregulated
AT3G55960,190.794654782139,5.68309468688447e-23,18,-0.193200180333039,-0.136348204159756,0.263014590038734,0,4,4,0.777777777777778,3.86881292423912e-22,-0.194223742029994,0.0553418828932816,-3.50952536986364,0.000448907231036825,-0.30269183933746,-0.0857556447225292,76.05448533949,0.0377275246104921,18,1.84806977831038e-07,0.0142717431535818,consensus_significant,downregulated
AT4G40030,190.617473730551,6.11342836275526e-23,18,-0.181435431535995,-0.187295217285796,0.152067513451951,0,4,4,0.944444444444444,4.15794843998638e-22,-0.20223764016883,0.0373079469120353,-5.42076573245012,5.93442867342404e-08,-0.275359872453551,-0.129115407884108,59.8502210818065,0.0126222745385108,18,7.13267396384778e-05,1.31582007389715e-05,consensus_significant,downregulated
AT5G14880,190.604348595886,6.14657002421412e-23,18,-0.361991142834429,-0.36737630599356,0.24658001501448,0,6,6,0.944444444444444,4.17994144165012e-22,-0.331341439257338,0.0533812241851967,-6.20707831854525,5.39787016227574e-10,-0.435966716110982,-0.226716162403694,57.8319762580048,0.0263899683567408,18,0.000398825640317774,2.25857335080254e-07,consensus_significant,downregulated
ATCG00670,190.574909753584,6.2215577713059e-23,18,0.43002445931545,0.335195157911556,0.485593635242767,6,0,6,0.833333333333333,4.2303821549659e-22,0.459507467816804,0.120678587580077,3.80769676734819,0.000140267121064786,0.222981782454691,0.696033153178917,80.8579636032498,0.183418203079908,18,7.47960151373947e-12,0.00603376559756391,consensus_significant,upregulated
AT4G15800,190.42561661653,6.61612187803168e-23,18,-0.224700941592593,-0.217324541563768,0.278806329204742,0,5,5,0.777777777777778,4.49395814149617e-22,-0.262130915906406,0.0678625363091791,-3.86267490375173,0.000112152213955195,-0.395139042971939,-0.129122788840874,67.8578467200401,0.047681284971689,18,7.65487273393974e-05,0.00504863699809022,consensus_significant,downregulated
AT1G26200,190.344896655916,6.83974951484354e-23,18,-0.227363480058764,-0.274650372728111,0.556844754171015,0,3,3,0.666666666666667,4.64464005717512e-22,-0.463003521885868,0.114411058855823,-4.04684238146356,5.19131716429058e-05,-0.687245076676374,-0.238761967095362,61.5981622804251,0.111141082357627,18,0.000179059848881821,0.00280861626435925,consensus_significant,downregulated
AT2G29750,190.286885035738,7.00510632291096e-23,18,0.0275204690306028,-0.288077922785069,0.940299036689594,1,7,8,0.666666666666667,4.75319680043668e-22,-0.442461585693494,0.0465731490569787,-9.50035792409432,2.09170099480702e-21,-0.533743280491788,-0.3511798908952,11.3042999804794,0.00413617220742348,18,0.0233853854325661,1.17805603444248e-17,consensus_significant,upregulated
AT1G15870,189.861442966514,8.34600087464906e-23,18,0.454370178974632,0.322691966348295,0.529728778539124,5,0,5,0.888888888888889,5.65342980155522e-22,0.433169357594856,0.129679069879597,3.34031820244423,0.000836824487132011,0.179003051082193,0.687335664107519,86.4667865128165,0.240456384676567,18,3.92561194041197e-15,0.0225664249949882,consensus_significant,upregulated
AT4G27730,189.838757186459,8.42429073809385e-23,18,0.166216071216081,0.0998516023150973,0.280388240606913,4,0,4,0.777777777777778,5.70497277658936e-22,0.2141132391503,0.0687441387878759,3.1146399231357,0.00184169582572917,0.0793772029778402,0.34884927532276,61.7602157713854,0.0373124119463029,18,0.00396383011969081,0.0385456015418041,consensus_significant,upregulated
AT4G35870,189.757813118263,8.70964961051393e-23,18,-0.189794365093137,-0.191684299759245,0.237041142643354,0,3,3,0.833333333333333,5.89437377018234e-22,-0.178461970076812,0.0534594802138433,-3.33826609168189,0.000843029755011891,-0.283240625928176,-0.0736833142254474,76.030571383497,0.0320032519398812,18,1.35432653816346e-12,0.0226983683492667,consensus_significant,downregulated
AT3G13435,185.417458968718,9.36596787124524e-23,17,-0.236027734983698,-0.364454935370705,0.833076379480841,0,7,7,0.764705882352941,6.33276574368811e-22,-0.58643385748964,0.117584008925645,-4.98736063558162,6.1209743403697e-07,-0.81689428014174,-0.355973434837539,62.8268769540368,0.108942344743311,17,8.42991703997804e-05,8.51422607709763e-05,consensus_significant,downregulated
AT1G15215,189.484979655295,9.74440355176938e-23,18,0.209510077290194,0.117575295340719,0.259660051349202,2,0,2,0.888888888888889,6.5809276348781e-22,0.221711174769554,0.0687519810841934,3.22479688982413,0.00126062070743789,0.0869597679787563,0.356462581560352,78.9508571527779,0.0603126494146822,18,7.44650893073547e-13,0.0299882280492944,consensus_significant,upregulated
AT5G58600,189.399374633444,1.00936809395028e-22,18,0.303317157349641,0.185037332971378,0.38671162953742,4,0,4,0.777777777777778,6.81504012542128e-22,0.2624648428571,0.0839176916888258,3.12764612056231,0.00176212204694943,0.0979891894812654,0.426940496232935,83.0400108043393,0.0873232585232171,18,5.83303712668683e-15,0.037352100942464,consensus_significant,upregulated
AT3G09740,189.154186782306,1.11646997449724e-22,18,-0.121077398243291,-0.0985243544959531,0.0987733561757753,0,3,3,0.888888888888889,7.52642007356558e-22,-0.121364027238683,0.0299026818345012,-4.05863353362022,4.93607049157809e-05,-0.179972206675465,-0.0627558478019004,68.8833855171886,0.00954180751103209,18,2.69564111740332e-09,0.00272450086579827,consensus_significant,downregulated
AT5G57920,188.973782860608,1.20244322469148e-22,18,0.500902337677441,0.472571316723318,0.672176568633945,4,0,4,0.833333333333333,8.10177928141144e-22,0.554574971196702,0.174273055003976,3.182218680817,0.00146151421565954,0.21300605991314,0.896143882480263,78.6284975041699,0.338620671964898,18,1.67374945214806e-07,0.0329835596195215,consensus_significant,upregulated
AT3G27906,188.894996755899,1.24203143007128e-22,18,0.225632288569865,0.163420456723423,0.292904514500883,6,0,6,0.833333333333333,8.36308682565251e-22,0.234657634700017,0.0618273824776708,3.79536744556127,0.00014742494673238,0.1134781917854,0.355837077614635,76.7619922723,0.0474011819821137,18,5.73771776144761e-08,0.00628512402322333,consensus_significant,upregulated
AT2G35612,184.680437945344,1.27136388463415e-22,17,-0.10302530437063,-0.612757700662024,1.99704659627484,1,8,9,0.705882352941177,8.55726325721657e-22,-0.739219383893473,0.184821825798114,-3.99963251472769,6.34409172660159e-05,-1.10146350601471,-0.376975261772234,70.1396570447434,0.297805943114066,17,5.39751858156676e-05,0.00329156855142997,consensus_significant,downregulated
AT5G53080,188.7213506694,1.33393395996763e-22,18,0.291783473240378,0.384747284311098,0.30352634699512,6,0,6,0.833333333333333,8.96794125081348e-22,0.391294701642108,0.0412244534081305,9.49181054672116,2.27055746365445e-21,0.310496257679823,0.472093145604393,8.77064043130165,0.00259436815979056,18,0.0683815463693443,1.17805603444248e-17,consensus_significant,upregulated
AT1G35560,188.294942372526,1.58941358514004e-22,18,-0.482276294931011,-0.429403355907032,0.710729608592603,1,6,7,0.777777777777778,1.06579010959113e-21,-0.399354616358154,0.122246776411701,-3.26679056970152,0.00108774116809864,-0.638953895351209,-0.1597553373651,80.1841636057637,0.170876358526775,18,7.09699543277128e-07,0.0269597137894983,consensus_significant,downregulated
AT1G32690,188.175259089104,1.6695160808706e-22,18,-0.262290973290906,-0.18620011421931,0.26536205971626,0,6,6,0.944444444444444,1.11834736852433e-21,-0.270236206381033,0.0698660665757095,-3.86791785520364,0.000109768627096969,-0.407171180610902,-0.133301232151165,68.6426903165979,0.0497448092096686,18,5.39842599184501e-06,0.00496100648806548,consensus_significant,downregulated
AT2G03450,188.080185082811,1.7360070214112e-22,18,-0.264600528760068,-0.295075875531452,0.256154409614847,0,5,5,0.777777777777778,1.16213724259335e-21,-0.361595932380313,0.0470186520836101,-7.69047848792669,1.46585775377163e-14,-0.453750797065808,-0.269441067694818,23.9066821879466,0.00780696437543683,18,0.25802035377808,1.81082294515922e-11,consensus_significant,downregulated
AT2G41450,188.062918327723,1.74836300925196e-22,18,0.622114146126211,0.367472676821497,0.790349285215961,2,0,2,0.833333333333333,1.1701068799895e-21,0.606860348959909,0.196623095835939,3.08641437253265,0.00202586285917055,0.2214861625927,0.992234535327117,89.5881584932943,0.56317713317526,18,4.77809099549253e-19,0.0410745871767116,consensus_significant,upregulated
AT4G28490,187.999139115804,1.79476811858343e-22,18,-0.216297800853169,-0.222887101117482,0.446261631283485,0,4,4,0.666666666666667,1.20069940864396e-21,-0.235787470019449,0.0693926514371734,-3.39787376813127,0.000679117480793764,-0.37179456762805,-0.099780372410847,61.6061340069052,0.0382302778708806,18,0.00042625102163359,0.0193813703924662,consensus_significant,downregulated
AT2G39380,170.835563420834,1.95001188945546e-22,14,-0.208686553340003,-0.345891280236793,0.775415289059826,0,2,2,0.642857142857143,1.30354929256347e-21,-0.679223777350029,0.150890726752067,-4.50142823200847,6.74983568947429e-06,-0.974964167385154,-0.383483387314904,42.6607663867139,0.0874056903784562,14,0.105773634736794,0.000580776906986209,consensus_significant,downregulated
AT4G09750,187.745594994803,1.99171217391703e-22,18,-0.533105241190466,-0.363807554313775,0.657555777234265,0,7,7,0.944444444444444,1.3310823273045e-21,-0.463356301938363,0.108051337386702,-4.28829770315633,1.8004767403408e-05,-0.675133031697684,-0.251579572179041,84.310524727327,0.149033961517889,18,1.41865366259888e-05,0.00125897486786849,consensus_significant,downregulated
AT1G25390,187.673766491309,2.05132478179004e-22,18,-0.236984208059646,-0.186035211956973,0.235029598773249,0,3,3,0.833333333333333,1.36986370946584e-21,-0.242523323865251,0.05273108806696,-4.5992474791585,4.24019825526738e-06,-0.345874357342102,-0.139172290388399,62.1956139129832,0.0245865788099573,18,0.000534093311043938,0.000407404530141283,consensus_significant,downregulated
AT3G23190,187.342571494991,2.35004776090368e-22,18,-0.208934570488913,-0.252092094470491,0.759828201990531,0,7,7,0.722222222222222,1.56652747031418e-21,-0.475825063042068,0.147738866767619,-3.22071688684671,0.00127870397694334,-0.765387921023364,-0.186262205060773,76.9590300074673,0.220995132040206,18,1.90662397113104e-05,0.0302251832071654,consensus_significant,downregulated
