gene_id,rf_probability,rf_rank,is_gwas_gene,n_gwas_associations,mean_log2fc,fisher_pval,consensus_class
AT3G25250,0.994,304,False,0.0,-0.169112818402073,2.72823659807076e-13,consensus_significant
ERCC-00113,0.994,305,False,0.0,-0.355145768024004,0.0008343803744553,consensus_significant
AT3G20010,0.994,306,False,0.0,0.257943111185047,8.74467505944483e-09,consensus_significant
AT3G20010,0.994,307,False,0.0,0.257943111185047,8.74467505944483e-09,consensus_significant
AT3G25230,0.994,308,False,0.0,0.323943444943479,3.66555833886771e-23,consensus_significant
AT5G18290,0.994,309,False,0.0,-0.345563445937868,5.39810052234712e-08,consensus_significant
AT5G18290,0.994,310,False,0.0,-0.345563445937868,5.39810052234712e-08,consensus_significant
AT5G65970,0.994,311,False,0.0,-0.288981885990633,8.3114452953636e-09,consensus_significant
AT5G65970,0.994,312,False,0.0,-0.288981885990633,8.3114452953636e-09,consensus_significant
AT2G26670,0.994,313,False,0.0,-0.218175574974264,3.74507238355535e-65,consensus_significant
AT5G43600,0.994,314,False,0.0,-0.239935680986181,4.82519303404183e-24,consensus_significant
AT5G67570,0.994,315,False,0.0,0.200919534550844,1.40571212211541e-05,consensus_significant
AT1G03360,0.994,316,False,0.0,0.273288559154689,2.62807639240119e-26,consensus_significant
12604,0.994,317,False,0.0,-0.202679392972461,0.0136156004167644,consensus_significant
AT5G47200,0.994,318,False,0.0,-0.0917625108989268,1.6159680674580502e-14,consensus_significant
AT2G16780,0.994,319,False,0.0,0.270802230528265,6.7308834317408804e-46,consensus_significant
AT1G49300,0.994,320,False,0.0,-0.160937083989796,2.64932324515189e-24,consensus_significant
AT1G68000,0.994,321,False,0.0,-0.17122434427382,2.1683162784299e-14,consensus_significant
AT5G03720,0.994,322,False,0.0,0.420436136026293,2.86620025433842e-20,consensus_significant
AT3G18550,0.992,323,False,0.0,1.26668778239121,1.7503492052858e-08,consensus_significant
AT5G02030,0.992,324,False,0.0,0.467394036426396,1.6117960490247202e-25,consensus_significant
AT3G01910,0.992,325,False,0.0,-0.0697542064672056,0.0009201281315412,consensus_significant
AT2G15230,0.992,326,False,0.0,-0.212148847282191,7.15919999744851e-25,consensus_significant
AT4G17170,0.992,327,False,0.0,-0.121193976852621,5.8728661589822205e-09,consensus_significant
AT5G03520,0.992,328,False,0.0,-0.106356021682103,1.91118907052764e-07,consensus_significant
AT4G16780,0.992,329,False,0.0,0.362626703561679,5.430454821855359e-79,consensus_significant
ATMG01275,0.992,330,False,0.0,-0.402988090194876,1.01967116790398e-12,consensus_significant
AT3G29160,0.992,331,False,0.0,-0.136647518927882,1.77494232400892e-49,consensus_significant
AT5G03520,0.992,332,False,0.0,-0.106356021682103,1.91118907052764e-07,consensus_significant
AT2G01200,0.992,333,False,0.0,0.592776810972855,3.50660992484248e-05,consensus_significant
AT2G33120,0.992,334,False,0.0,-0.16093127393234,3.0229894381175103e-20,consensus_significant
AT4G24450,0.992,335,False,0.0,0.495680899141453,6.1082496626277395e-22,consensus_significant
AT2G39580,0.992,336,False,0.0,0.287499304712637,1.41916768094031e-13,consensus_significant
AT3G01910,0.992,337,False,0.0,-0.0697542064672056,0.0009201281315412,consensus_significant
AT2G02040,0.992,338,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT2G26370,0.992,339,False,0.0,-0.720853577699984,4.19041375983908e-30,consensus_significant
AT4G38230,0.992,340,False,0.0,0.235657802625805,0.0001773875969091,consensus_significant
AT4G17170,0.992,341,False,0.0,-0.121193976852621,5.8728661589822205e-09,consensus_significant
AT5G40890,0.992,342,True,346.0,-0.200070912083502,1.04257659599319e-48,consensus_significant
AT5G03720,0.992,343,False,0.0,0.420436136026293,2.86620025433842e-20,consensus_significant
19912,0.992,344,False,0.0,0.229728537210448,0.0004245370608304,consensus_significant
AT4G17170,0.992,345,False,0.0,-0.121193976852621,5.8728661589822205e-09,consensus_significant
AT4G17170,0.992,346,False,0.0,-0.121193976852621,5.8728661589822205e-09,consensus_significant
AT5G54230,0.992,347,False,0.0,-0.366691311363773,2.46483331153374e-54,consensus_significant
AT5G67570,0.992,348,False,0.0,0.200919534550844,1.40571212211541e-05,consensus_significant
AT1G08590,0.992,349,False,0.0,0.398895502513579,2.0191159108788e-15,consensus_significant
AT2G15570,0.992,350,False,0.0,-0.214038585059573,1.39139617045993e-16,consensus_significant
AT1G20693,0.992,351,False,0.0,-0.288379165364886,1.6615407991591501e-74,consensus_significant
AT1G06560,0.992,352,False,0.0,0.164320912780642,2.7795114983350303e-10,consensus_significant
AT5G02030,0.992,353,False,0.0,0.467394036426396,1.6117960490247202e-25,consensus_significant
AT4G17530,0.992,354,False,0.0,-0.15476921016623,4.18956968041261e-53,consensus_significant
AT3G19450,0.992,355,False,0.0,-0.516488247485411,3.0237596830230898e-30,consensus_significant
AT3G24320,0.992,356,False,0.0,0.16565184464867,3.60682326453184e-07,consensus_significant
AT2G02040,0.992,357,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
4698,0.992,358,False,0.0,0.392725585679482,0.000398581960247,consensus_significant
AT1G20693,0.992,359,False,0.0,-0.288379165364886,1.6615407991591501e-74,consensus_significant
AT1G17470,0.992,360,False,0.0,0.118634649739025,4.61474976590914e-10,consensus_significant
AT1G23540,0.992,361,False,0.0,-0.349840988430181,0.0095030550543685,consensus_significant
AT3G14070,0.992,362,False,0.0,0.322497719256369,1.55452290138957e-07,consensus_significant
AT1G06560,0.992,363,False,0.0,0.164320912780642,2.7795114983350303e-10,consensus_significant
AT2G33770,0.992,364,False,0.0,-0.338783878787948,7.727242452128491e-91,consensus_significant
AT3G07720,0.992,365,False,0.0,-0.292190854240289,2.68391436811878e-16,consensus_significant
AT3G16420,0.992,366,False,0.0,-0.243869062831758,2.44130622539589e-19,consensus_significant
AT3G16420,0.992,367,False,0.0,-0.243869062831758,2.44130622539589e-19,consensus_significant
AT1G02050,0.992,368,False,0.0,0.224522932580688,0.0003033791260093,consensus_significant
AT1G17470,0.992,369,False,0.0,0.118634649739025,4.61474976590914e-10,consensus_significant
AT1G75450,0.992,370,False,0.0,0.498274320587783,2.3973057356647097e-18,consensus_significant
ERCC-00096,0.992,371,False,0.0,-0.392881744480572,9.47020927153883e-05,consensus_significant
AT2G02040,0.992,372,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT1G23540,0.992,373,False,0.0,-0.349840988430181,0.0095030550543685,consensus_significant
AT2G03150,0.992,374,False,0.0,0.138882127981949,5.44741923061392e-10,consensus_significant
AT2G26670,0.992,375,False,0.0,-0.218175574974264,3.74507238355535e-65,consensus_significant
AT2G26670,0.992,376,False,0.0,-0.218175574974264,3.74507238355535e-65,consensus_significant
AT5G20090,0.992,377,False,0.0,-0.162697021409826,2.49132513403261e-17,consensus_significant
AT1G30110,0.992,378,False,0.0,-0.278797378694475,8.93571828763652e-42,consensus_significant
AT2G02810,0.992,379,False,0.0,0.360233055352876,1.47938019815553e-20,consensus_significant
AT3G19450,0.992,380,False,0.0,-0.516488247485411,3.0237596830230898e-30,consensus_significant
AT1G09560,0.992,381,False,0.0,-0.358877350001806,5.897891483891339e-82,consensus_significant
AT2G02810,0.992,382,False,0.0,0.360233055352876,1.47938019815553e-20,consensus_significant
AT1G51500,0.992,383,False,0.0,0.138142085563739,8.66372864233672e-22,consensus_significant
AT1G71790,0.992,384,False,0.0,0.260567812745298,5.941249935316909e-18,consensus_significant
AT2G02040,0.992,385,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT5G14880,0.992,386,False,0.0,-0.361991142834429,6.14657002421412e-23,consensus_significant
AT1G51500,0.992,387,False,0.0,0.138142085563739,8.66372864233672e-22,consensus_significant
AT5G02030,0.992,388,False,0.0,0.467394036426396,1.6117960490247202e-25,consensus_significant
AT5G57630,0.992,389,False,0.0,-0.221328242866262,1.67544720514631e-10,consensus_significant
AT4G28770,0.992,390,False,0.0,-0.187955102380712,6.516896193838039e-29,consensus_significant
AT3G45650,0.992,391,False,0.0,-0.249300660109041,2.96128709437468e-14,consensus_significant
AT5G57630,0.992,392,False,0.0,-0.221328242866262,1.67544720514631e-10,consensus_significant
AT3G23990,0.992,393,False,0.0,0.366064512211398,3.08027311389621e-49,consensus_significant
AT2G35110,0.99,394,False,0.0,-0.0909108111754938,2.2025068357656098e-11,consensus_significant
AT1G05160,0.99,395,False,0.0,0.112604215478809,0.0025246175296994,consensus_significant
AT3G12270,0.99,396,False,0.0,0.198543174863598,3.16902757564139e-07,consensus_significant
AT1G04350,0.99,397,False,0.0,-0.604691855228465,4.0064639459804904e-23,consensus_significant
AT1G19700,0.99,398,False,0.0,-0.247664255987634,2.6868484763019497e-22,consensus_significant
AT1G09570,0.99,399,False,0.0,0.24721429258092,3.12072663252547e-27,consensus_significant
AT5G23750,0.99,400,False,0.0,-0.271802758587561,3.1682784431782004e-11,consensus_significant
AT5G55170,0.99,401,False,0.0,-0.157990816519085,5.4471444030727006e-18,consensus_significant
AT5G45810,0.99,402,False,0.0,-0.435109203939117,2.13367199246328e-06,consensus_significant
AT5G45810,0.99,403,False,0.0,-0.435109203939117,2.13367199246328e-06,consensus_significant
AT1G70690,0.99,404,False,0.0,-0.394385866673503,4.93478080742916e-66,consensus_significant
AT1G18150,0.99,405,False,0.0,-0.194152054852366,5.61166585289449e-14,consensus_significant
AT5G62990,0.99,406,False,0.0,0.250743028846294,0.0001270499461686,consensus_significant
AT2G34830,0.99,407,False,0.0,-0.60967626085921,3.07103147308875e-20,consensus_significant
AT1G73670,0.99,408,False,0.0,-0.210140162008024,1.3856745030925e-09,consensus_significant
AT2G34830,0.99,409,False,0.0,-0.60967626085921,3.07103147308875e-20,consensus_significant
AT1G73670,0.99,410,False,0.0,-0.210140162008024,1.3856745030925e-09,consensus_significant
AT5G19230,0.99,411,False,0.0,-0.433330995804703,1.38811848070902e-47,consensus_significant
AT4G14140,0.99,412,False,0.0,0.66344911725306,4.68803491601326e-33,consensus_significant
AT1G02130,0.99,413,False,0.0,-0.147862912161553,7.990760473295331e-20,consensus_significant
AT1G02130,0.99,414,False,0.0,-0.147862912161553,7.990760473295331e-20,consensus_significant
AT5G48570,0.99,415,False,0.0,1.15201163332092,2.51621211714468e-95,consensus_significant
AT5G65430,0.99,416,False,0.0,-0.0863445133164128,6.92434534280868e-16,consensus_significant
AT5G54140,0.99,417,False,0.0,-0.409393410577924,2.8718583078353398e-30,consensus_significant
AT1G76020,0.99,418,False,0.0,-0.260249556232912,9.930838034393748e-11,consensus_significant
AT3G14070,0.99,419,False,0.0,0.322497719256369,1.55452290138957e-07,consensus_significant
AT5G54230,0.99,420,False,0.0,-0.366691311363773,2.46483331153374e-54,consensus_significant
AT1G02130,0.99,421,False,0.0,-0.147862912161553,7.990760473295331e-20,consensus_significant
AT5G26860,0.99,422,False,0.0,0.263339816730026,1.00379983368307e-23,consensus_significant
AT5G11150,0.99,423,False,0.0,-0.108042332320526,6.85180127426322e-10,consensus_significant
AT2G42350,0.99,424,False,0.0,-0.775452698788893,1.1938788860471501e-47,consensus_significant
ERCC-00042,0.99,425,False,0.0,-0.429037598185809,3.92596290534743e-05,consensus_significant
AT5G47200,0.99,426,False,0.0,-0.0917625108989268,1.6159680674580502e-14,consensus_significant
ERCC-00076,0.99,427,False,0.0,-0.392999892399083,0.0003861294335947,consensus_significant
AT5G66950,0.99,428,False,0.0,-0.193499908542819,9.909391308091351e-19,consensus_significant
AT4G30190,0.99,429,True,1859.0,-0.110239170303162,3.67917683198418e-29,consensus_significant
AT1G59760,0.99,430,False,0.0,0.211250460145412,1.63160770929228e-27,consensus_significant
AT3G18400,0.99,431,False,0.0,-0.204744158223161,2.2616999198171e-08,consensus_significant
AT1G68760,0.99,432,False,0.0,-0.101680238702122,0.000463880521597,consensus_significant
AT4G30190,0.99,433,True,1859.0,-0.110239170303162,3.67917683198418e-29,consensus_significant
AT1G72130,0.99,434,False,0.0,-0.256015291993854,2.9468466191653203e-19,consensus_significant
AT4G40010,0.99,435,False,0.0,-0.360010633936545,7.31611601452673e-13,consensus_significant
AT5G20090,0.99,436,False,0.0,-0.162697021409826,2.49132513403261e-17,consensus_significant
AT1G17470,0.99,437,False,0.0,0.118634649739025,4.61474976590914e-10,consensus_significant
AT1G68760,0.99,438,False,0.0,-0.101680238702122,0.000463880521597,consensus_significant
ERCC-00145,0.99,439,False,0.0,-0.397790349904829,6.15036790788907e-05,consensus_significant
AT3G58810,0.99,440,False,0.0,-0.367665761642648,2.18056461591494e-41,consensus_significant
AT4G31370,0.99,441,False,0.0,0.795754152017456,6.8513574096768405e-46,consensus_significant
AT4G40010,0.99,442,False,0.0,-0.360010633936545,7.31611601452673e-13,consensus_significant
AT2G47230,0.988,443,False,0.0,0.316508873603773,8.02484496481765e-27,consensus_significant
AT4G04770,0.988,444,False,0.0,-0.279875106840929,1.5670525132838302e-14,consensus_significant
AT5G25475,0.988,445,False,0.0,0.31749627073859,1.402557077673e-09,consensus_significant
AT1G71980,0.988,446,False,0.0,-0.17981236200738,1.16287179359641e-26,consensus_significant
AT4G04770,0.988,447,False,0.0,-0.279875106840929,1.5670525132838302e-14,consensus_significant
AT1G17470,0.988,448,False,0.0,0.118634649739025,4.61474976590914e-10,consensus_significant
AT5G24290,0.988,449,False,0.0,-0.347530797628994,2.34742439546224e-21,consensus_significant
AT3G27270,0.988,450,False,0.0,-0.222052105204914,2.35390090111293e-13,consensus_significant
AT4G38230,0.988,451,False,0.0,0.235657802625805,0.0001773875969091,consensus_significant
AT1G08590,0.988,452,False,0.0,0.398895502513579,2.0191159108788e-15,consensus_significant
AT5G20490,0.988,453,False,0.0,-0.0913379752070925,2.31260094769603e-10,consensus_significant
AT5G26570,0.988,454,False,0.0,0.325322822167322,7.64082603052806e-47,consensus_significant
AT1G35160,0.988,455,False,0.0,-0.0874924856005548,1.12024988643798e-12,consensus_significant
AT5G16620,0.988,456,False,0.0,0.143275383394814,3.2272902996770703e-10,consensus_significant
AT4G16780,0.988,457,False,0.0,0.362626703561679,5.430454821855359e-79,consensus_significant
AT5G26570,0.988,458,False,0.0,0.325322822167322,7.64082603052806e-47,consensus_significant
AT1G51500,0.988,459,False,0.0,0.138142085563739,8.66372864233672e-22,consensus_significant
AT4G04770,0.988,460,False,0.0,-0.279875106840929,1.5670525132838302e-14,consensus_significant
AT1G17050,0.988,461,False,0.0,-0.450092865862316,7.33886089849235e-38,consensus_significant
1640,0.988,462,False,0.0,-0.211740570122404,0.0074373711868939,consensus_significant
AT3G58810,0.988,463,False,0.0,-0.367665761642648,2.18056461591494e-41,consensus_significant
AT4G04770,0.988,464,False,0.0,-0.279875106840929,1.5670525132838302e-14,consensus_significant
AT2G37710,0.988,465,False,0.0,-0.194114406986048,1.40251651936312e-10,consensus_significant
AT1G77080,0.988,466,False,0.0,-0.183491774452693,1.22529672492733e-10,consensus_significant
AT3G19820,0.988,467,False,0.0,0.0909345010479744,3.14901208840703e-06,consensus_significant
AT1G77320,0.988,468,False,0.0,0.167475778990445,3.74885044760268e-07,consensus_significant
AT2G41670,0.988,469,False,0.0,0.24012251440449,0.0004368008753429,consensus_significant
AT5G47230,0.988,470,False,0.0,-0.444286527443839,2.51955332518403e-60,consensus_significant
AT1G51500,0.988,471,False,0.0,0.138142085563739,8.66372864233672e-22,consensus_significant
AT1G03860,0.988,472,False,0.0,0.181191284533935,5.85265933083224e-08,consensus_significant
AT2G22070,0.988,473,False,0.0,0.235930963841478,1.21081036963869e-05,consensus_significant
AT4G17530,0.988,474,False,0.0,-0.15476921016623,4.18956968041261e-53,consensus_significant
AT1G80150,0.988,475,False,0.0,0.242873124927952,2.65485889705194e-10,consensus_significant
AT5G05660,0.988,476,False,0.0,0.175721475082048,4.95967660046681e-20,consensus_significant
AT5G55170,0.988,477,False,0.0,-0.157990816519085,5.4471444030727006e-18,consensus_significant
AT3G16430,0.988,478,False,0.0,-0.223626561860558,1.86244765865315e-13,consensus_significant
AT2G24120,0.988,479,False,0.0,0.371369130446779,8.135876321202719e-30,consensus_significant
AT4G15417,0.988,480,False,0.0,-0.216053561414176,1.33491398280363e-16,consensus_significant
AT3G44450,0.988,481,False,0.0,-1.07176953823852,3.3408385884757098e-49,consensus_significant
AT5G49890,0.988,482,False,0.0,-0.224593508715079,2.38115918121169e-54,consensus_significant
AT4G17530,0.988,483,False,0.0,-0.15476921016623,4.18956968041261e-53,consensus_significant
AT4G00955,0.988,484,False,0.0,-0.434888110561818,4.72529059117041e-06,consensus_significant
AT1G77120,0.988,485,False,0.0,0.938010183646545,1.0409095054603301e-35,consensus_significant
13052,0.988,486,False,0.0,0.288115713778631,0.0015248976650014,consensus_significant
AT3G19820,0.988,487,False,0.0,0.0909345010479744,3.14901208840703e-06,consensus_significant
AT5G17220,0.988,488,False,0.0,-0.967144502220124,1.29818012614842e-06,consensus_significant
ERCC-00022,0.988,489,False,0.0,-0.38514802903641,0.0002226517842605,consensus_significant
AT1G17060,0.988,490,False,0.0,-0.155370971157043,2.67209282032534e-13,consensus_significant
ERCC-00035,0.988,491,False,0.0,-0.427642864895656,7.86860627742782e-05,consensus_significant
AT1G70690,0.988,492,False,0.0,-0.394385866673503,4.93478080742916e-66,consensus_significant
AT3G58810,0.988,493,False,0.0,-0.367665761642648,2.18056461591494e-41,consensus_significant
AT5G16620,0.988,494,False,0.0,0.143275383394814,3.2272902996770703e-10,consensus_significant
AT4G04770,0.988,495,False,0.0,-0.279875106840929,1.5670525132838302e-14,consensus_significant
AT2G47490,0.988,496,False,0.0,-0.169365652241855,1.95155447988741e-20,consensus_significant
AT5G55170,0.988,497,False,0.0,-0.157990816519085,5.4471444030727006e-18,consensus_significant
AT1G17060,0.988,498,False,0.0,-0.155370971157043,2.67209282032534e-13,consensus_significant
AT2G47490,0.988,499,False,0.0,-0.169365652241855,1.95155447988741e-20,consensus_significant
AT3G20470,0.986,500,False,0.0,0.794205830337922,2.40341645719106e-78,consensus_significant
