gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction,is_gwas_gene,is_de_gene,is_consensus_de,is_overlap,is_consensus_overlap,gwas_traits,n_gwas_associations
10019,5.83926140581563,0.665231424159743,4,0.0125548598307917,-0.0214677659361166,0.153180096905694,0,0,0,0.5,0.807082356888072,-0.0228403632686286,0.0517687237653931,-0.4412000452655,0.659068180453084,-0.124305197374402,0.0786244708371446,0.0,0.0,4.0,0.58603222491713,0.884663144777202,not_significant,upregulated,False,False,False,False,False,,
1002,2.96784283088883,0.936359328142055,4,-0.0076406148923251,-0.0115727720749416,0.0848687308744203,0,0,0,0.5,0.973696679452857,-0.0090878935841719,0.052720456125136,-0.172378887667458,0.863139668929532,-0.112418088837963,0.0942423016696187,0.0,0.0,4.0,0.851753186910465,0.959056399673195,not_significant,downregulated,False,False,False,False,False,,
10020,14.8532057951901,0.0620634215642944,4,-0.014706933143459,-0.086326734188431,0.237137769869979,0,0,0,0.5,0.12817719861461,-0.0776198619943728,0.0989282374666766,-0.784607751861733,0.432683583642115,-0.271515644483085,0.116275920494339,47.7029480217953,0.0178864413544565,4.0,0.133446287319741,0.767622213813763,not_significant,downregulated,False,False,False,False,False,,
10021,7.02888854898925,0.533519043364889,4,0.159861722159562,0.0514541396849092,0.281098483504541,0,0,0,0.75,0.701692054880166,-0.0039048279267588,0.0408116513949287,-0.0956792433849926,0.923775326634954,-0.0838941948104229,0.0760845389569052,0.0450702838053246,4.31599415587622e-06,4.0,0.347752898048391,0.977627361953412,not_significant,upregulated,False,False,False,False,False,,
10022,6.23664588880592,0.62074281018242,4,0.0432379161082098,-0.04773538444592,0.22140780368607,0,0,0,0.75,0.773763061490448,-0.0038043455900933,0.0709042941819832,-0.0536546570836619,0.95721030913429,-0.142774208536013,0.135165517355827,0.0,0.0,4.0,0.411991784457606,0.987305848145833,not_significant,upregulated,False,False,False,False,False,,
10023,9.34771267305489,0.313817597831548,4,-0.115444723843787,-0.123988595884661,0.095122064675845,0,0,0,0.75,0.482376484516663,-0.122409163041049,0.0582861724336091,-2.1001407011325,0.0357164658705056,-0.236647961807614,-0.0081703642744842,0.0,0.0,4.0,0.912793288863422,0.241447962895806,not_significant,downregulated,False,False,False,False,False,,
10024,17.7783834808253,0.0229507521436712,4,-0.223096680960726,-0.234315367230297,0.0721563516190468,0,0,0,1.0,0.0528280551272255,-0.208317885016528,0.0663265100087926,-3.14079370358718,0.0016849067034447,-0.338315455853997,-0.0783203141790589,0.0,0.0,4.0,0.791317538234987,0.0362136285838972,meta_only,downregulated,False,False,False,False,False,,
10025,12.1678554830411,0.143870254001266,4,-0.0651266358452096,-0.0741182015127547,0.0726493212049273,0,0,0,0.75,0.26166065293898,-0.103620440219867,0.0422100964181404,-2.45487333630762,0.0140934237073157,-0.186350708983385,-0.0208901714563482,0.0,0.0,4.0,0.711384934702499,0.142455327416787,not_significant,downregulated,False,False,False,False,False,,
10026,12.9281415401098,0.114346066529481,4,-0.093315540615625,-0.164952079444636,0.236217659134108,0,0,0,0.75,0.216128598963785,-0.0905747631524616,0.115033869164774,-0.787374742848323,0.431062527545557,-0.316037003717711,0.134887477412788,45.7680098367499,0.0241560399740416,4.0,0.136067251566031,0.766751511885526,not_significant,downregulated,False,False,False,False,False,,
10027,7.70197667573344,0.463109946692216,4,0.0459010553555299,-0.0776061640377572,0.2488448401702,0,0,0,0.75,0.637774972336154,-0.0714033863356935,0.0511772077332993,-1.39521848686625,0.162949963861603,-0.171708870322285,0.0289020976508977,0.0104129815392657,1.4133850355318e-06,4.0,0.742985871626143,0.520597039716468,not_significant,upregulated,False,False,False,False,False,,
10028,6.85553329131577,0.552296894946239,4,-0.0139287274410568,-0.0204598972349694,0.0806299151502092,0,0,0,0.5,0.718433072122227,0.0145464477132289,0.0405872822769451,0.358399156020648,0.720044623161257,-0.0650031637799442,0.094096059206402,0.0,0.0,4.0,0.45588698445918,0.908973119905077,not_significant,downregulated,False,False,False,False,False,,
10029,12.8504800070369,0.117098718869689,4,-0.0887237685581271,-0.0607390446846373,0.105057480776506,0,0,0,0.75,0.22063241879241,-0.0815384415555678,0.0608094254389984,-1.34088491984461,0.179957819084721,-0.200722725336578,0.0376458422254427,49.5459848974584,0.0071181440661904,4.0,0.124904598350359,0.543856680183578,not_significant,downregulated,False,False,False,False,False,,
1003,8.75820923910108,0.363102045328863,4,0.0450185975373411,-0.0022265707653023,0.192539545772428,0,0,0,0.5,0.536606276849095,-0.0002901157450332,0.0356183370906147,-0.0081451232351245,0.993501203783245,-0.0701007736318453,0.0695205421417787,0.0034294256642368,2.28401726452564e-07,4.0,0.264486357403017,0.997915566803748,not_significant,upregulated,False,False,False,False,False,,
10030,7.97840249814732,0.4355826805788,4,-0.0974891639549118,-0.097420844313429,0.143163598785205,0,0,0,0.75,0.61110387372872,-0.0986407513518582,0.0618822238753423,-1.59400786162055,0.110934274089801,-0.219927681430774,0.0226461787270572,0.0,0.0,4.0,0.751700727319274,0.432827618911223,not_significant,downregulated,False,False,False,False,False,,
10031,14.4595776460978,0.0705455800246465,4,0.194568901605153,0.012351282220113,0.410475399935057,1,0,1,0.5,0.143212572797378,0.131179347508597,0.154373862429201,0.849751022902332,0.395463524632622,-0.171387863006977,0.433746558024172,81.9603573794908,0.0712690197003538,4.0,0.0258169330391291,0.744504256072263,not_significant,upregulated,False,False,False,False,False,,
10032,1.83209086322655,0.985733767675465,4,0.030914464710499,0.0297823960235296,0.028486991712411,0,0,0,0.75,0.99576799945744,0.0306109827982679,0.0605462316954831,0.505580313440903,0.613151304596601,-0.0880574507244965,0.149279416321032,0.0,0.0,4.0,0.991566935988184,0.864471753928938,not_significant,upregulated,False,False,False,False,False,,
10033,21.773585379093,0.0053530261742122,4,0.0183895060891435,0.0480044166557775,0.18036092346841,0,0,0,0.5,0.0138098922093544,0.0437050612843146,0.0814312056845938,0.536711459899006,0.591466938859083,-0.115897169075163,0.203307291643792,73.6305940651699,0.0186492199858424,4.0,0.0136220762928548,0.855491436311924,fisher_only,upregulated,False,True,False,False,False,,
10034,10.4263430874973,0.23636743784552,4,-0.161518744409471,-0.0657481079225154,0.239786751457356,0,0,0,0.75,0.388897762514483,-0.0579255916809843,0.0439932819358458,-1.31669175683359,0.187941967825112,-0.144150839836959,0.02829965647499,0.0135134178657261,1.14312071986625e-06,4.0,0.249374379307565,0.554466244014004,not_significant,downregulated,False,False,False,False,False,,
10035,10.0797107936614,0.259475792315709,4,-0.237961714980314,-0.0229440662290825,0.535377568395308,0,0,0,0.5,0.417881065472356,0.0101845450643399,0.084558542806898,0.120443715398429,0.90413166355002,-0.155547153422369,0.175916243551048,2.30165351886254,0.000729917417878,4.0,0.184331976621641,0.972105307717383,not_significant,downregulated,False,False,False,False,False,,
10036,5.37579105842403,0.716758999631819,4,-0.0135557364251817,0.0559428842817682,0.163724377066422,0,0,0,0.75,0.844008222248015,0.0526423780509651,0.0521964175916098,1.00854389017355,0.313193428450671,-0.0496607205506031,0.154945476652533,0.0,0.0,4.0,0.865444455186088,0.684492555314181,not_significant,downregulated,False,False,False,False,False,,
10037,6.01546853771573,0.64549909495756,4,-0.067155632568948,-0.0588178404022369,0.129845101881682,0,0,0,0.75,0.792703985220934,-0.0461255148005898,0.0445486418066293,-1.03539665700259,0.300483706294878,-0.133439248301759,0.041188218700579,0.0,0.0,4.0,0.782416595247097,0.674466650114793,not_significant,downregulated,False,False,False,False,False,,
10038,2.62784652416143,0.955502470637831,4,-0.041870236412904,-0.0206725643813532,0.0729113989795933,0,0,0,0.75,0.982691642298109,-0.0224440031531377,0.0652194061663151,-0.344130749916728,0.730747958505436,-0.150271690332205,0.105383684025929,0.0,0.0,4.0,0.887438865918191,0.912263414444986,not_significant,downregulated,False,False,False,False,False,,
10039,10.8410354670169,0.210870059457116,4,-0.287820993728227,-0.0168258186411706,0.601927208834954,0,0,0,0.5,0.355798665665923,-0.0096431267817802,0.0387032973231174,-0.249155174074031,0.803240752055162,-0.0855001956180358,0.0662139420544752,0.0122158095284215,9.90773302482948e-07,4.0,0.0934096254010143,0.939320436191343,not_significant,downregulated,False,False,False,False,False,,
1004,4.56169216394345,0.803229736916127,4,-0.0575506136539274,-0.0506457227545893,0.0358844760705342,0,0,0,1.0,0.900028639989722,-0.0630750111082932,0.0548656077090328,-1.14962749419996,0.250297329046729,-0.170609626207901,0.0444596039913142,0.0,0.0,4.0,0.962275225193401,0.625851885313757,not_significant,downregulated,False,False,False,False,False,,
10040,15.3357235326008,0.0529369988557314,4,-0.924375056313621,0.0076921667328713,1.95455167909923,0,0,0,0.5,0.111500473909797,0.0571384609595675,0.0664249251455057,0.860196091066781,0.389680959065853,-0.0730520000013926,0.187328921920528,31.3181761322288,0.0052809033534711,4.0,0.0421187638278381,0.741163784602541,not_significant,downregulated,False,False,False,False,False,,
10041,8.33601147531651,0.4013545857328,4,0.0371616719443103,0.118095363221441,0.263106570243024,0,0,0,0.75,0.576868024207091,0.0825387767792043,0.0879950781037479,0.937993107772341,0.348247952080841,-0.0899284071209306,0.255005960679339,0.0075000411170256,3.19584745051573e-06,4.0,0.447551494340474,0.712519003695234,not_significant,upregulated,False,False,False,False,False,,
10042,10.3537362380078,0.241070612818771,4,0.141454201812102,0.094052851630873,0.185325554695336,0,0,0,0.75,0.394831199340687,0.0899104790143633,0.0475078070795679,1.8925411325296,0.0584189186544091,-0.0032031118460667,0.183024069874793,0.015581505673038,1.75061815827974e-06,4.0,0.645528648515237,0.314496276263542,not_significant,upregulated,False,False,False,False,False,,
10043,7.75389752248099,0.457872022496613,4,-0.0111480809383373,-0.0049257921783259,0.0881642515953207,0,0,0,0.5,0.632569235736422,-0.0361066679569079,0.0415819110653337,-0.8683263234385,0.385215715609351,-0.11760571605331,0.0453923801394938,0.0,0.0,4.0,0.470676401359164,0.737737927638969,not_significant,downregulated,False,False,False,False,False,,
10044,14.8425796877262,0.0622796529076189,4,0.139203887142924,0.134292615251631,0.144375743975082,0,0,0,0.75,0.128544351608937,0.106498263933265,0.0643988062755394,1.65373040421894,0.0981823021379435,-0.0197210770141643,0.232717604880694,43.7094465601492,0.0070971064030476,4.0,0.146828409653217,0.40876990564316,not_significant,upregulated,False,False,False,False,False,,
10045,7.03217865954868,0.533164847783704,4,0.0365848563435659,-0.0181075530245053,0.17269020853583,0,0,0,0.5,0.701350621336257,0.004954901850044,0.0739172681990561,0.0670330759072515,0.946555371642931,-0.139920281655694,0.149830085355782,0.0019868268884062,4.62244749879767e-07,4.0,0.38648809299808,0.984090313235357,not_significant,upregulated,False,False,False,False,False,,
10046,4.15269262475753,0.843090800135466,4,0.0200224586182548,0.0191070616826325,0.0729941028118589,0,0,0,0.5,0.923168328821934,0.0216985295549449,0.0487440871093281,0.445152034671965,0.656209887084244,-0.0738381256386212,0.117235184748511,0.0,0.0,4.0,0.766346657727051,0.883742577375995,not_significant,upregulated,False,False,False,False,False,,
10047,7.72483018803109,0.460800673953108,4,0.0741739671423829,0.0220697790021079,0.16181208471667,0,0,0,0.5,0.635455834276764,0.0127877314925603,0.0453871632318021,0.281747758220767,0.778136931516182,-0.0761694738022124,0.101744936787333,0.006791598042008,6.7792373315175e-07,4.0,0.274368605552493,0.930979489802739,not_significant,upregulated,False,False,False,False,False,,
10048,3.26434498956465,0.916690143474463,4,-0.0615924479620902,-0.0313163714178803,0.113615358908456,0,0,0,0.5,0.963248877291965,-0.0217161202759527,0.0755091108008687,-0.287596027096943,0.773655986374225,-0.1697112579503,0.126279017398394,0.0,0.0,4.0,0.838585483224288,0.929071208227309,not_significant,downregulated,False,False,False,False,False,,
10049,4.88330633471542,0.769972631670334,4,-0.0615357882040018,-0.0012233546994371,0.157248592067213,0,0,0,0.5,0.879866417557729,0.0122298825495364,0.0421646503153237,0.290050610121904,0.77177751966829,-0.0704113134892235,0.0948710785882963,0.0147029763557495,1.1695293160859e-06,4.0,0.595140641972484,0.928536069552876,not_significant,downregulated,False,False,False,False,False,,
1005,11.7671978982655,0.161897094339162,4,-0.123640659543336,-0.11701015623703,0.102992269915854,0,0,0,1.0,0.288021116113934,-0.0860948755729813,0.0434668785898094,-1.98070067062892,0.0476248515228383,-0.171288392129383,-0.0009013590165798,0.0,0.0,4.0,0.470605717435395,0.28257973523493,not_significant,downregulated,False,False,False,False,False,,
10050,10.1277945218802,0.256170776805666,4,0.327968518796761,0.252191148567837,0.320292962767877,0,0,0,1.0,0.413819893980331,0.21146421494739,0.1144599899531,1.84749461391739,0.0646754880173118,-0.0128732430315018,0.435801672926283,0.0,0.0,4.0,0.630924027912409,0.330314525195844,not_significant,upregulated,False,False,False,False,False,,
10051,3.23648022568535,0.918652509471625,4,-0.0532902283374108,-0.0228755748090849,0.0952103934405774,0,0,0,0.75,0.964673422237467,-0.0264613317144743,0.0615469047847297,-0.429937651731263,0.667240995625453,-0.14709104845246,0.0941683850235118,0.0,0.0,4.0,0.833779520001402,0.887648653221001,not_significant,downregulated,False,False,False,False,False,,
10052,6.87822271272993,0.549826843403097,4,0.11693325364284,0.090839410906786,0.103458699097439,0,0,0,1.0,0.716193913028935,0.0625274292521543,0.0523541642212606,1.19431625320002,0.232354282189788,-0.0400848470622119,0.16513970556652,0.0,0.0,4.0,0.701950015289415,0.607230141347434,not_significant,upregulated,False,False,False,False,False,,
10053,32.8388273981062,6.58451747202988e-05,4,0.462121668735794,0.396172056230131,0.488396538511316,1,0,1,0.75,0.0002081260909353,0.384503694889993,0.204081539079796,1.88406896882354,0.0595556470063391,-0.0154887716159108,0.784496161395896,81.5204464159756,0.127914287724437,4.0,0.0042839830186251,0.317204422365816,fisher_only,upregulated,False,True,False,False,False,,
10054,14.0181892893527,0.0812925494110966,4,0.133633125971707,-0.0896846120427015,0.527581749017894,0,0,0,0.75,0.161846047296994,-0.132297987392417,0.0714613788665824,-1.85132150387716,0.0641233142616708,-0.27235971625649,0.0077637414716566,0.0127814772932951,3.83539224960312e-06,4.0,0.191443875195389,0.328857526646063,not_significant,upregulated,False,False,False,False,False,,
10055,8.33937195601206,0.401040707705424,4,0.0619820000031265,0.0722204745829104,0.0497159095607711,0,0,0,0.75,0.576620373090493,0.054296035231684,0.0346948724670363,1.56495849014205,0.117592642674141,-0.0137046652519174,0.122296735715285,0.0,0.0,4.0,0.639218174721868,0.445292963493528,not_significant,upregulated,False,False,False,False,False,,
10056,3.9536680851195,0.861279292902299,4,-0.0664924999140554,-0.0044758132342445,0.129980355230839,0,0,0,0.75,0.933842625895845,-0.011349141666951,0.0349728854932129,-0.324512590451064,0.745549991777202,-0.0798947376690916,0.0571964543351897,0.0189635903413082,1.03225573512537e-06,4.0,0.607177969090346,0.918341550422565,not_significant,downregulated,False,False,False,False,False,,
10057,11.2643660760199,0.187165061749929,4,-0.145600425535839,-0.133384235134588,0.183634197870019,0,0,0,0.75,0.323370634816347,-0.0838242566177217,0.083530620979475,-1.00351530534316,0.315612296017352,-0.247541265343759,0.0798927521083152,48.8494274911063,0.0128215337511101,4.0,0.139371007810942,0.68630462558945,not_significant,downregulated,False,False,False,False,False,,
10058,21.7750152726023,0.0053501511874253,4,0.134310379206638,0.156416389321693,0.101570849487995,0,0,0,0.75,0.0138031613450596,0.166003861508147,0.0464796395734685,3.57153934564727,0.00035488921958,0.0749054419297457,0.257102281086548,0.0,0.0,4.0,0.412335087705985,0.0121672549396228,consensus_significant,upregulated,False,True,True,False,False,,
10059,7.05212196696548,0.531019696546803,4,-0.073833437167689,-0.0863391225880971,0.0672624830520549,0,0,0,0.75,0.699397382897924,-0.058754399967052,0.0460342577793593,-1.27631904588665,0.201842760182269,-0.148979887269629,0.0314710873355249,0.0,0.0,4.0,0.689026320024441,0.571794145197754,not_significant,downregulated,False,False,False,False,False,,
1006,4.88975409619509,0.769291795128616,4,-0.0589015608780007,-0.0411341725343571,0.0562824388400277,0,0,0,1.0,0.879333424194386,-0.0423522216855178,0.0408347914858179,-1.03716022892457,0.299661189679295,-0.122386942313924,0.0376824989428881,0.0,0.0,4.0,0.883122665206313,0.673744169368332,not_significant,downregulated,False,False,False,False,False,,
10060,5.54226427921237,0.698353102680062,4,0.0744316259779363,0.0504435835937112,0.0724850051173883,0,0,0,1.0,0.831102803930152,0.0404751762112334,0.0377618844388913,1.07185265811437,0.28378621696814,-0.033536757277357,0.114487109699824,0.0,0.0,4.0,0.784572600189209,0.659104738453311,not_significant,upregulated,False,False,False,False,False,,
10061,7.00698563401422,0.535879157126432,4,-0.0590462113738749,-0.0195024122491941,0.156368790443592,0,0,0,0.5,0.703743936996001,0.0469924177011427,0.0399403216216222,1.17656583104986,0.239368842507997,-0.0312891742081832,0.125274009610469,0.0,0.0,4.0,0.666589276312934,0.614517332221058,not_significant,downregulated,False,False,False,False,False,,
10062,20.4634450882762,0.008717914498769,4,0.404519983250946,0.0836737136093241,0.711309875613618,1,0,1,0.75,0.0217889088125114,0.334640378685244,0.298519897515564,1.12099857152,0.262288470460068,-0.25044786911385,0.919728626484337,93.8797507368674,0.284866866881236,4.0,0.0093771716460089,0.637344276945962,fisher_only,upregulated,False,True,False,False,False,,
10063,8.33153211777386,0.40177319973152,4,0.0434575423405927,0.0464152728904073,0.0636628046834604,0,0,0,0.75,0.577277859455889,0.0462086739650327,0.0408352024945829,1.13158919613935,0.257807184339047,-0.0338268522257499,0.126244200155815,11.5652778698867,0.0008100100142421,4.0,0.451854857874851,0.632857113562033,not_significant,upregulated,False,False,False,False,False,,
10064,17.1899373477926,0.0281909373847546,4,0.0836000714032905,0.13651654305931,0.165133506819588,0,0,0,0.75,0.0636884322406278,0.125143475044596,0.0700316273042275,1.78695654894544,0.0739445116235203,-0.0121159922504222,0.262402942339613,28.1676488777581,0.0055724568090011,4.0,0.217417478630559,0.354414507258635,not_significant,upregulated,False,False,False,False,False,,
10065,3.78310015036363,0.876143454680968,4,-0.0416717741455884,-0.037215798607574,0.0389587470273988,0,0,0,1.0,0.941737179335561,-0.0314173198377926,0.0358488530294582,-0.87638284583264,0.380821940730073,-0.1016797806626,0.038845140987015,0.0,0.0,4.0,0.915268705758351,0.734307797346113,not_significant,downregulated,False,False,False,False,False,,
10066,15.6904214210402,0.0470316500006768,4,0.0993927897642246,0.0099078459153878,0.340882679816479,0,0,0,0.5,0.100527119409351,0.0435142221297865,0.143907566102522,0.302376194027117,0.762365300303914,-0.238539424533974,0.325567868793547,73.7410255303436,0.0578697536082429,4.0,0.0306659758697439,0.924777604087967,not_significant,upregulated,False,False,False,False,False,,
10067,3.12191544807104,0.92647517496114,4,-0.0376202442351919,-0.0224928045192917,0.0706126693405375,0,0,0,0.75,0.968420730691952,-0.0189086664569723,0.0625173936404941,-0.302454490756708,0.762305620900352,-0.141440506399654,0.103623173485709,0.0,0.0,4.0,0.829263044767605,0.924769455324976,not_significant,downregulated,False,False,False,False,False,,
